"";"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
"20";35789;1987;3;13;7;65,0400833333333;-24,5;110;"F";2;7;45;NA;NA;NA;NA;23
"21";35789;1987;3;13;7;65,0400833333333;-24,5;110;"M";2;5;37;NA;NA;NA;NA;23
"22";35789;1987;3;13;7;65,0400833333333;-24,5;110;"M";2;6;38;NA;NA;NA;NA;23
"23";35789;1987;3;13;7;65,0400833333333;-24,5;110;"F";2;9;42;NA;NA;NA;NA;23
"24";35789;1987;3;13;7;65,0400833333333;-24,5;110;"M";2;8;46;NA;NA;NA;NA;23
"25";35789;1987;3;13;7;65,0400833333333;-24,5;110;"F";2;7;50;NA;NA;NA;NA;23
"26";35788;1987;3;14;8;65,22875;-24,7023333333333;89;"F";2;11;57;NA;NA;NA;NA;23
"27";35788;1987;3;14;8;65,22875;-24,7023333333333;89;"F";2;11;52;NA;NA;NA;NA;23
"28";35788;1987;3;14;8;65,22875;-24,7023333333333;89;"F";2;7;52;NA;NA;NA;NA;23
"29";35287;1987;3;8;4;64,6946666666667;-24,25025;130;"M";1;8;35;NA;NA;NA;NA;23
"30";35287;1987;3;8;4;64,6946666666667;-24,25025;130;"M";2;10;41;NA;NA;NA;NA;23
"31";35286;1987;3;8;5;64,8204166666667;-24,1914166666667;139;"M";1;7;38;NA;NA;NA;NA;23
"32";35286;1987;3;8;5;64,8204166666667;-24,1914166666667;139;"M";1;6;29;NA;NA;NA;NA;23
"33";35531;1987;3;9;10;64,807;-25,7789166666667;193,5;"F";1;6;37;NA;NA;NA;NA;23
"34";35502;1987;3;13;39;64,201;-23,67375;120,5;"F";2;10;39;NA;NA;NA;NA;23
"35";35502;1987;3;13;39;64,201;-23,67375;120,5;"F";2;8;44;NA;NA;NA;NA;23
"36";35501;1987;3;13;40;64,24825;-23,5196666666667;117,5;"M";2;7;34;NA;NA;NA;NA;23
"37";35499;1987;3;13;42;64,5955;-23,6725;132;"F";1;5;33;NA;NA;NA;NA;23
"38";35498;1987;3;13;43;64,56725;-23,0706666666667;81;"F";2;10;48;NA;NA;NA;NA;23
"39";35498;1987;3;13;43;64,56725;-23,0706666666667;81;"M";2;9;30;NA;NA;NA;NA;23
"40";35498;1987;3;13;43;64,56725;-23,0706666666667;81;"F";1;6;34;NA;NA;NA;NA;23
"41";35494;1987;3;14;47;63,9263333333333;-22,9205833333333;102;"F";2;14;50;NA;NA;NA;NA;23
"42";35493;1987;3;14;48;64,08;-22,9909166666667;85;"F";2;10;48;NA;NA;NA;NA;23
"43";35493;1987;3;14;48;64,08;-22,9909166666667;85;"F";2;9;49;NA;NA;NA;NA;23
"44";35493;1987;3;14;48;64,08;-22,9909166666667;85;"F";2;12;45;NA;NA;NA;NA;23
"45";35493;1987;3;14;48;64,08;-22,9909166666667;85;"M";2;11;45;NA;NA;NA;NA;23
"46";35493;1987;3;14;48;64,08;-22,9909166666667;85;"F";2;11;50;NA;NA;NA;NA;23
"47";35493;1987;3;14;48;64,08;-22,9909166666667;85;"F";2;10;51;NA;NA;NA;NA;23
"48";35493;1987;3;14;48;64,08;-22,9909166666667;85;"F";2;10;48;NA;NA;NA;NA;23
"49";35493;1987;3;14;48;64,08;-22,9909166666667;85;"F";2;10;49;NA;NA;NA;NA;23
"50";35457;1987;3;18;84;63,7918333333333;-21,41125;80,5;"F";2;12;45;NA;NA;NA;NA;23
"51";35457;1987;3;18;84;63,7918333333333;-21,41125;80,5;"F";2;9;47;NA;NA;NA;NA;23
"52";35457;1987;3;18;84;63,7918333333333;-21,41125;80,5;"M";2;8;38;NA;NA;NA;NA;23
"53";35457;1987;3;18;84;63,7918333333333;-21,41125;80,5;"F";2;7;43;NA;NA;NA;NA;23
"54";35457;1987;3;18;84;63,7918333333333;-21,41125;80,5;"M";2;6;37;NA;NA;NA;NA;23
"55";35457;1987;3;18;84;63,7918333333333;-21,41125;80,5;"F";2;10;46;NA;NA;NA;NA;23
"56";35457;1987;3;18;84;63,7918333333333;-21,41125;80,5;"F";2;10;46;NA;NA;NA;NA;23
"57";35455;1987;3;19;86;63,558;-20,33325;22,5;"F";1;5;24;NA;NA;NA;NA;23
"58";35455;1987;3;19;86;63,558;-20,33325;22,5;"M";1;4;31;NA;NA;NA;NA;23
"59";35455;1987;3;19;86;63,558;-20,33325;22,5;"M";1;4;32;NA;NA;NA;NA;23
"60";35455;1987;3;19;86;63,558;-20,33325;22,5;"F";1;7;32;NA;NA;NA;NA;23
"61";35455;1987;3;19;86;63,558;-20,33325;22,5;"F";1;4;28;NA;NA;NA;NA;23
"62";35455;1987;3;19;86;63,558;-20,33325;22,5;"M";1;3;27;NA;NA;NA;NA;23
"63";35455;1987;3;19;86;63,558;-20,33325;22,5;"M";1;3;20;NA;NA;NA;NA;23
"64";35455;1987;3;19;86;63,558;-20,33325;22,5;"F";1;2;18;NA;NA;NA;NA;23
"65";35455;1987;3;19;86;63,558;-20,33325;22,5;"M";1;5;34;NA;NA;NA;NA;23
"66";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"F";2;12;48;NA;NA;NA;NA;23
"67";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"F";2;9;44;NA;NA;NA;NA;23
"68";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"F";NA;8;40;NA;NA;NA;NA;23
"69";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"M";2;8;36;NA;NA;NA;NA;23
"70";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"M";2;8;40;NA;NA;NA;NA;23
"71";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"M";2;8;41;NA;NA;NA;NA;23
"72";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"M";2;8;40;NA;NA;NA;NA;23
"73";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"F";2;11;49;NA;NA;NA;NA;23
"74";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"M";2;7;38;NA;NA;NA;NA;23
"75";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"M";2;6;41;NA;NA;NA;NA;23
"76";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"F";2;11;54;NA;NA;NA;NA;23
"77";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"F";2;10;44;NA;NA;NA;NA;23
"78";35454;1987;3;20;87;63,5315833333333;-20,59075;76,5;"F";2;9;45;NA;NA;NA;NA;23
"79";35453;1987;3;20;88;63,4248333333333;-20,71225;95;"F";2;8;41;NA;NA;NA;NA;23
"80";35453;1987;3;20;88;63,4248333333333;-20,71225;95;"M";2;8;41;NA;NA;NA;NA;23
"81";35453;1987;3;20;88;63,4248333333333;-20,71225;95;"F";2;11;43;NA;NA;NA;NA;23
"82";35453;1987;3;20;88;63,4248333333333;-20,71225;95;"F";2;10;46;NA;NA;NA;NA;23
"83";36002;1987;3;18;44;65,6086666666667;-25,0064166666667;74,5;"F";2;14;45;NA;NA;NA;NA;23
"84";36002;1987;3;18;44;65,6086666666667;-25,0064166666667;74,5;"M";1;3;26;NA;NA;NA;NA;23
"85";36002;1987;3;18;44;65,6086666666667;-25,0064166666667;74,5;"F";1;4;30;NA;NA;NA;NA;23
"86";36002;1987;3;18;44;65,6086666666667;-25,0064166666667;74,5;"M";1;6;38;NA;NA;NA;NA;23
"87";36002;1987;3;18;44;65,6086666666667;-25,0064166666667;74,5;"F";1;9;46;NA;NA;NA;NA;23
"88";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"F";1;7;41;NA;NA;NA;NA;23
"89";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"M";1;7;45;NA;NA;NA;NA;23
"90";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"M";1;4;31;NA;NA;NA;NA;23
"91";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"F";1;8;40;NA;NA;NA;NA;23
"92";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"F";1;8;43;NA;NA;NA;NA;23
"93";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"F";1;3;32;NA;NA;NA;NA;23
"94";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"F";1;5;36;NA;NA;NA;NA;23
"95";36001;1987;3;18;45;65,7464166666667;-24,9914166666667;74,5;"M";1;5;35;NA;NA;NA;NA;23
"96";36000;1987;3;18;46;65,8521666666667;-24,98725;80;"F";1;5;31;NA;NA;NA;NA;23
"97";35998;1987;3;18;48;65,8225;-24,7110833333333;72,5;"M";1;4;25;NA;NA;NA;NA;23
"98";35998;1987;3;18;48;65,8225;-24,7110833333333;72,5;"F";1;7;41;NA;NA;NA;NA;23
"99";44652;1990;3;8;4;65,1446666666667;-23,8395833333333;73;"M";2;10;39;NA;NA;NA;NA;23
"100";44652;1990;3;8;4;65,1446666666667;-23,8395833333333;73;"M";1;8;36;NA;NA;NA;NA;23
"101";44651;1990;3;9;5;65,231;-24,7094166666667;87,5;"F";1;13;41;NA;NA;NA;NA;23
"102";44651;1990;3;9;5;65,231;-24,7094166666667;87,5;"F";2;10;52;NA;NA;NA;NA;23
"103";44651;1990;3;9;5;65,231;-24,7094166666667;87,5;"F";1;7;38;NA;NA;NA;NA;23
"104";44650;1990;3;9;6;65,2028333333333;-24,8669166666667;100,5;"F";2;16;55;NA;NA;NA;NA;23
"105";44650;1990;3;9;6;65,2028333333333;-24,8669166666667;100,5;"M";2;5;32;NA;NA;NA;NA;23
"106";44646;1990;3;9;10;65,02925;-24,5155;113,5;"F";2;12;46;NA;NA;NA;NA;23
"107";44646;1990;3;9;10;65,02925;-24,5155;113,5;"F";2;5;40;NA;NA;NA;NA;23
"108";44645;1990;3;9;11;65,1425;-24,9955;118;"M";1;13;46;NA;NA;NA;NA;23
"109";44645;1990;3;9;11;65,1425;-24,9955;118;"F";2;10;49;NA;NA;NA;NA;23
"110";44645;1990;3;9;11;65,1425;-24,9955;118;"M";2;7;32;NA;NA;NA;NA;23
"111";44645;1990;3;9;11;65,1425;-24,9955;118;"M";1;7;34;NA;NA;NA;NA;23
"112";44645;1990;3;9;11;65,1425;-24,9955;118;"F";2;7;47;NA;NA;NA;NA;23
"113";44754;1990;3;11;23;65,5555;-26,2175;158;"F";1;10;41;NA;NA;NA;NA;23
"114";44743;1990;3;12;34;65,7675;-25,7255833333333;244,5;"M";1;4;32;NA;NA;NA;NA;23
"115";44740;1990;3;13;37;65,3994166666667;-25,2548333333333;99;"F";1;6;41;NA;NA;NA;NA;23
"116";44739;1990;3;13;38;65,41525;-25,0949166666667;86,5;"M";1;5;35;NA;NA;NA;NA;23
"117";44738;1990;3;13;39;65,5389166666667;-25,1580833333333;86;"M";1;6;37;NA;NA;NA;NA;23
"118";44735;1990;3;13;42;65,807;-25,2525833333333;100;"F";1;6;38;NA;NA;NA;NA;23
"119";44735;1990;3;13;42;65,807;-25,2525833333333;100;"F";1;4;31;NA;NA;NA;NA;23
"120";44733;1990;3;13;44;65,7316666666667;-24,9980833333333;75;"M";1;5;31;NA;NA;NA;NA;23
"121";44732;1990;3;13;45;65,8635833333333;-24,9974166666667;84;"M";1;5;36;NA;NA;NA;NA;23
"122";44731;1990;3;13;46;65,95225;-25,0863333333333;128,5;"F";1;8;41;NA;NA;NA;NA;23
"123";44731;1990;3;13;46;65,95225;-25,0863333333333;128,5;"F";1;5;40;NA;NA;NA;NA;23
"124";44728;1990;3;15;49;66,2209166666667;-23,1705833333333;108;"F";1;7;36;NA;NA;NA;NA;23
"125";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"M";1;7;34;NA;NA;NA;NA;23
"126";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"F";2;7;36;NA;NA;NA;NA;23
"127";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"F";1;6;39;NA;NA;NA;NA;23
"128";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"M";1;6;33;NA;NA;NA;NA;23
"129";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"M";1;5;33;NA;NA;NA;NA;23
"130";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"M";1;5;35;NA;NA;NA;NA;23
"131";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"F";1;5;32;NA;NA;NA;NA;23
"132";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"F";1;5;31;NA;NA;NA;NA;23
"133";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"F";1;5;34;NA;NA;NA;NA;23
"134";44727;1990;3;15;50;66,2805833333333;-23,2265833333333;84;"F";1;5;35;NA;NA;NA;NA;23
"135";44726;1990;3;15;51;66,0949166666667;-24,2320833333333;57,5;"F";1;5;31;NA;NA;NA;NA;23
"136";44725;1990;3;15;52;66,1408333333333;-24,5475;103,5;"F";2;9;44;NA;NA;NA;NA;23
"137";44724;1990;3;15;53;66,1520833333333;-24,63;106,5;"F";2;11;43;NA;NA;NA;NA;23
"138";44723;1990;3;15;54;66,0751666666667;-24,8321666666667;130;"M";1;5;32;NA;NA;NA;NA;23
"139";44722;1990;3;15;55;66,02725;-24,602;94,5;"F";1;6;33;NA;NA;NA;NA;23
"140";44720;1990;3;15;57;65,81425;-24,7179166666667;71;"F";1;4;31;NA;NA;NA;NA;23
"141";44718;1990;3;15;59;65,92225;-24,8359166666667;80;"F";1;6;37;NA;NA;NA;NA;23
"142";44717;1990;3;15;60;65,9700833333333;-24,937;112,5;"F";1;8;41;NA;NA;NA;NA;23
"143";44717;1990;3;15;60;65,9700833333333;-24,937;112,5;"M";1;5;33;NA;NA;NA;NA;23
"144";44716;1990;3;16;61;66,1133333333333;-25,0045833333333;111,5;"F";2;11;44;NA;NA;NA;NA;23
"145";44716;1990;3;16;61;66,1133333333333;-25,0045833333333;111,5;"F";1;6;41;NA;NA;NA;NA;23
"146";44714;1990;3;16;63;66,1741666666667;-25,2975;127;"F";1;7;42;NA;NA;NA;NA;23
"147";44711;1990;3;16;66;66,0575833333333;-25,7266666666667;188;"F";1;5;32;NA;NA;NA;NA;23
"148";44706;1990;3;16;71;66,0178333333333;-26,114;205;"F";1;10;42;NA;NA;NA;NA;23
"149";44697;1990;3;17;80;66,2510833333333;-24,62925;84,5;"M";1;6;28;NA;NA;NA;NA;23
"150";44695;1990;3;18;82;66,4013333333333;-24,1030833333333;123;"F";1;7;43;NA;NA;NA;NA;23
"151";44694;1990;3;18;83;66,3031666666667;-23,9096666666667;73,5;"F";1;6;41;NA;NA;NA;NA;23
"152";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"F";1;5;34;NA;NA;NA;NA;23
"153";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"F";1;7;35;NA;NA;NA;NA;23
"154";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"F";1;7;40;NA;NA;NA;NA;23
"155";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"F";1;8;40;NA;NA;NA;NA;23
"156";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"F";1;8;43;NA;NA;NA;NA;23
"157";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"F";1;11;48;NA;NA;NA;NA;23
"158";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"M";1;6;31;NA;NA;NA;NA;23
"159";48223;1991;3;7;4;65,5370833333333;-25,1503333333333;83;"F";1;6;38;NA;NA;NA;NA;23
"160";48210;1991;3;8;17;65,38825;-26,4426666666667;161,5;"F";1;7;41;NA;NA;NA;NA;23
"161";48208;1991;3;9;19;66,3055;-23,4781666666667;120,5;"F";1;5;31;NA;NA;NA;NA;23
"162";48207;1991;3;9;20;66,28075;-23,2235;77;"F";2;8;43;NA;NA;NA;NA;23
"163";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;8;33;NA;NA;NA;NA;23
"164";48207;1991;3;9;20;66,28075;-23,2235;77;"M";2;9;38;NA;NA;NA;NA;23
"165";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;4;27;NA;NA;NA;NA;23
"166";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;4;27;NA;NA;NA;NA;23
"167";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;4;29;NA;NA;NA;NA;23
"168";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;5;30;NA;NA;NA;NA;23
"169";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;5;29;NA;NA;NA;NA;23
"170";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;5;32;NA;NA;NA;NA;23
"171";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;5;29;NA;NA;NA;NA;23
"172";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;5;33;NA;NA;NA;NA;23
"173";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;5;32;NA;NA;NA;NA;23
"174";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;5;32;NA;NA;NA;NA;23
"175";48207;1991;3;9;20;66,28075;-23,2235;77;"M";2;5;30;NA;NA;NA;NA;23
"176";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;5;31;NA;NA;NA;NA;23
"177";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;5;31;NA;NA;NA;NA;23
"178";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;5;29;NA;NA;NA;NA;23
"179";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;5;30;NA;NA;NA;NA;23
"180";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;5;30;NA;NA;NA;NA;23
"181";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;5;30;NA;NA;NA;NA;23
"182";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;5;31;NA;NA;NA;NA;23
"183";48207;1991;3;9;20;66,28075;-23,2235;77;"M";2;6;33;NA;NA;NA;NA;23
"184";48207;1991;3;9;20;66,28075;-23,2235;77;"M";NA;6;32;NA;NA;NA;NA;23
"185";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;6;33;NA;NA;NA;NA;23
"186";48207;1991;3;9;20;66,28075;-23,2235;77;"M";1;6;30;NA;NA;NA;NA;23
"187";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;6;32;NA;NA;NA;NA;23
"188";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;6;32;NA;NA;NA;NA;23
"189";48207;1991;3;9;20;66,28075;-23,2235;77;"F";1;6;37;NA;NA;NA;NA;23
"190";48204;1991;3;10;23;66,1518333333333;-22,9789166666667;130;"F";1;5;23;NA;NA;NA;NA;23
"191";48202;1991;3;11;25;66,4290833333333;-23,4993333333333;125,5;"F";1;6;37;NA;NA;NA;NA;23
"192";48200;1991;3;12;27;66,3685;-23,8363333333333;119;"F";1;5;33;NA;NA;NA;NA;23
"193";48199;1991;3;12;28;66,3046666666667;-23,9113333333333;77;"F";2;8;44;NA;NA;NA;NA;23
"194";48198;1991;3;12;29;66,1219166666667;-24,2176666666667;60,5;"M";1;4;31;NA;NA;NA;NA;23
"195";48197;1991;3;12;30;66,0241666666667;-24,5936666666667;86,5;"F";1;5;34;NA;NA;NA;NA;23
"196";48196;1991;3;12;31;65,9734166666667;-24,4995833333333;73,5;"F";1;6;41;NA;NA;NA;NA;23
"197";48195;1991;3;12;32;65,91425;-24,8476666666667;62;"F";1;9;40;NA;NA;NA;NA;23
"198";48194;1991;3;12;33;65,9685;-24,9096666666667;111;"F";2;7;47;NA;NA;NA;NA;23
"199";48192;1991;3;12;35;65,85025;-24,9684166666667;79,5;"M";1;8;35;NA;NA;NA;NA;23
"200";48192;1991;3;12;35;65,85025;-24,9684166666667;79,5;"F";1;6;37;NA;NA;NA;NA;23
"201";48192;1991;3;12;35;65,85025;-24,9684166666667;79,5;"M";1;6;37;NA;NA;NA;NA;23
"202";48192;1991;3;12;35;65,85025;-24,9684166666667;79,5;"F";1;5;36;NA;NA;NA;NA;23
"203";48192;1991;3;12;35;65,85025;-24,9684166666667;79,5;"M";1;4;29;NA;NA;NA;NA;23
"204";48191;1991;3;12;36;65,8273333333333;-24,85375;66,5;"F";1;9;37;NA;NA;NA;NA;23
"205";48190;1991;3;12;37;65,8146666666667;-24,7195;73,5;"F";1;6;30;NA;NA;NA;NA;23
"206";48190;1991;3;12;37;65,8146666666667;-24,7195;73,5;"M";1;5;33;NA;NA;NA;NA;23
"207";48190;1991;3;12;37;65,8146666666667;-24,7195;73,5;NA;NA;4;31;NA;NA;NA;NA;23
"208";48190;1991;3;12;37;65,8146666666667;-24,7195;73,5;"F";1;10;41;NA;NA;NA;NA;23
"209";48190;1991;3;12;37;65,8146666666667;-24,7195;73,5;"M";1;8;39;NA;NA;NA;NA;23
"210";48190;1991;3;12;37;65,8146666666667;-24,7195;73,5;"M";1;7;37;NA;NA;NA;NA;23
"211";48190;1991;3;12;37;65,8146666666667;-24,7195;73,5;"F";1;7;44;NA;NA;NA;NA;23
"212";48188;1991;3;13;39;65,7445833333333;-25,0038333333333;72;"M";1;7;37;NA;NA;NA;NA;23
"213";48188;1991;3;13;39;65,7445833333333;-25,0038333333333;72;"F";1;9;41;NA;NA;NA;NA;23
"214";48187;1991;3;13;40;65,8034166666667;-25,2584166666667;106;"F";1;7;43;NA;NA;NA;NA;23
"215";48187;1991;3;13;40;65,8034166666667;-25,2584166666667;106;"F";1;8;43;NA;NA;NA;NA;23
"216";48185;1991;3;13;42;65,5185833333333;-25,716;117,5;"F";2;13;49;NA;NA;NA;NA;23
"217";48181;1991;3;14;46;65,9333333333333;-25,8399166666667;191;"F";1;6;31;NA;NA;NA;NA;23
"218";48428;1991;3;18;50;65,6726666666667;-26,5685833333333;185;"F";1;6;39;NA;NA;NA;NA;23
"219";48424;1991;3;20;54;66,4071666666667;-24,0938333333333;122,5;"F";1;7;39;NA;NA;NA;NA;23
"220";48421;1991;3;20;57;66,1505;-24,6395833333333;104;"F";1;7;36;NA;NA;NA;NA;23
"221";48420;1991;3;20;58;66,1316666666667;-24,5596666666667;113,5;"F";1;8;42;NA;NA;NA;NA;23
"222";48418;1991;3;21;60;66,0910833333333;-24,997;117,5;"F";1;7;43;NA;NA;NA;NA;23
"223";48417;1991;3;21;61;66,1525833333333;-25,1453333333333;98;"M";1;6;36;NA;NA;NA;NA;23
"224";48416;1991;3;21;62;66,1713333333333;-25,27225;127,5;"F";1;9;45;NA;NA;NA;NA;23
"225";48415;1991;3;21;63;66,2304166666667;-25,5224166666667;156,5;"F";1;9;30;NA;NA;NA;NA;23
"226";48414;1991;3;21;64;66,1079166666667;-25,77675;172,5;"F";1;5;35;NA;NA;NA;NA;23
"227";48413;1991;3;21;65;66,0490833333333;-25,7499166666667;192;"F";2;7;48;NA;NA;NA;NA;23
"228";48406;1991;3;21;72;66,0226666666667;-26,2515833333333;237;"F";1;8;47;NA;NA;NA;NA;23
"229";48400;1991;3;22;78;66,2773333333333;-25,8585;371,5;"M";1;7;31;NA;NA;NA;NA;23
"230";48396;1991;3;22;82;66,344;-25,2838333333333;157;"F";1;7;42;NA;NA;NA;NA;23
"231";48394;1991;3;22;84;66,3469166666667;-24,9986666666667;127,5;"F";1;7;44;NA;NA;NA;NA;23
"232";48391;1991;3;22;87;66,4943333333333;-24,6760833333333;113;"M";2;6;35;NA;NA;NA;NA;23
"233";48389;1991;3;22;89;66,5875;-24,586;111,5;"F";1;11;40;NA;NA;NA;NA;23
"234";48385;1991;3;23;93;66,5216666666667;-25,10125;190;"F";1;6;35;NA;NA;NA;NA;23
"235";48380;1991;3;23;98;66,8225;-24,6456666666667;215;"F";1;8;41;NA;NA;NA;NA;23
"236";48376;1991;3;23;102;66,84175;-24,32125;196;"F";1;7;40;NA;NA;NA;NA;23
"237";48374;1991;3;23;104;66,6709166666667;-24,2459166666667;214;"F";1;7;40;NA;NA;NA;NA;23
"238";47907;1991;3;5;1;64,3160833333333;-22,4704166666667;49,5;"M";1;7;34;NA;NA;NA;NA;23
"239";47906;1991;3;5;2;64,3611666666667;-22,7358333333333;69,5;"F";2;9;36;NA;NA;NA;NA;23
"240";47905;1991;3;5;3;64,3983333333333;-22,8081666666667;76;"M";1;8;31;NA;NA;NA;NA;23
"241";47902;1991;3;6;6;64,6248333333333;-22,7674166666667;53,5;"F";1;8;32;NA;NA;NA;NA;23
"242";47902;1991;3;6;6;64,6248333333333;-22,7674166666667;53,5;"M";1;6;35;NA;NA;NA;NA;23
"243";47901;1991;3;6;7;64,5921666666667;-23,6595;122;"F";2;10;45;NA;NA;NA;NA;23
"244";47896;1991;3;6;12;64,8139166666667;-24,1955;120;"F";1;5;38;NA;NA;NA;NA;23
"245";47889;1991;3;7;19;64,9835833333333;-23,9039166666667;228;"F";1;6;39;NA;NA;NA;NA;23
"246";47888;1991;3;7;20;65,0216666666667;-24,0971666666667;171;"M";2;6;28;NA;NA;NA;NA;23
"247";47887;1991;3;7;21;65,0298333333333;-24,4973333333333;117;"F";2;8;44;NA;NA;NA;NA;23
"248";47845;1991;3;12;64;64,09325;-23,5293333333333;116;"M";2;8;42;NA;NA;NA;NA;23
"249";47844;1991;3;12;65;64,0836666666667;-22,9925833333333;79,5;"F";2;12;51;NA;NA;NA;NA;23
"250";47844;1991;3;12;65;64,0836666666667;-22,9925833333333;79,5;"F";2;10;48;NA;NA;NA;NA;23
