"";"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
"27";50616;1992;3;7;19;65,6094166666667;-26,6905833333333;203,5;"M";1;6;70;NA;NA;NA;NA;3
"28";50616;1992;3;7;19;65,6094166666667;-26,6905833333333;203,5;"F";1;7;81;NA;NA;NA;NA;3
"29";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;7;69;NA;NA;NA;NA;3
"30";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"M";2;6;64;NA;NA;NA;NA;3
"31";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;4;62;NA;NA;NA;NA;3
"32";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;8;83;NA;NA;NA;NA;3
"33";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";1;6;73;NA;NA;NA;NA;3
"34";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;8;86;NA;NA;NA;NA;3
"35";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";1;7;75;NA;NA;NA;NA;3
"36";50763;1992;3;13;86;63,2499166666667;-21,7956666666667;213;"F";1;7;75;NA;NA;NA;NA;3
"37";50763;1992;3;13;86;63,2499166666667;-21,7956666666667;213;"M";1;6;77;NA;NA;NA;NA;3
"38";50763;1992;3;13;86;63,2499166666667;-21,7956666666667;213;"M";2;8;86;NA;NA;NA;NA;3
"39";50763;1992;3;13;86;63,2499166666667;-21,7956666666667;213;"F";1;5;67;NA;NA;NA;NA;3
"40";50763;1992;3;13;86;63,2499166666667;-21,7956666666667;213;"M";2;7;81;NA;NA;NA;NA;3
"41";50764;1992;3;14;87;63,4560833333333;-22,0194166666667;167,5;"M";2;7;75;NA;NA;NA;NA;3
"42";50749;1992;3;12;72;63,3508333333333;-24,6816666666667;247;"F";2;7;83;NA;NA;NA;NA;3
"43";50750;1992;3;12;73;63,1571666666667;-24,93075;305,5;"M";2;7;80;NA;NA;NA;NA;3
"44";50752;1992;3;12;75;63,138;-24,29375;284;"M";2;7;75;NA;NA;NA;NA;3
"45";50753;1992;3;12;76;63,1965833333333;-24,2555;220;"F";2;7;79;NA;NA;NA;NA;3
"46";50754;1992;3;12;77;63,2510833333333;-23,9979166666667;244;"M";1;5;63;NA;NA;NA;NA;3
"47";50758;1992;3;13;81;63,3725;-23,1383333333333;258;"F";2;8;86;NA;NA;NA;NA;3
"48";50761;1992;3;13;84;63,0818333333333;-22,2424166666667;380,5;"F";2;7;79;NA;NA;NA;NA;3
"49";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";1;5;69;NA;NA;NA;NA;3
"50";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";1;4;55;NA;NA;NA;NA;3
"51";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"M";1;5;67;NA;NA;NA;NA;3
"52";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";1;5;70;NA;NA;NA;NA;3
"53";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;6;69;NA;NA;NA;NA;3
"54";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"M";1;5;68;NA;NA;NA;NA;3
"55";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";1;6;75;NA;NA;NA;NA;3
"56";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;5;68;NA;NA;NA;NA;3
"57";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;5;66;NA;NA;NA;NA;3
"58";50762;1992;3;13;85;63,1565;-22,1941666666667;245,5;"F";2;7;74;NA;NA;NA;NA;3
"59";50856;1992;3;11;62;63,8044166666667;-23,6085833333333;146,5;"F";1;6;70;NA;NA;NA;NA;3
"60";50858;1992;3;11;64;63,6139166666667;-24,0080833333333;157;"F";2;7;77;NA;NA;NA;NA;3
"61";50742;1992;3;11;65;63,7331666666667;-24,3276666666667;185;"M";2;7;81;NA;NA;NA;NA;3
"62";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"F";1;7;71;NA;NA;NA;NA;3
"63";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"M";2;6;72;NA;NA;NA;NA;3
"64";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"F";2;6;72;NA;NA;NA;NA;3
"65";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"M";2;7;81;NA;NA;NA;NA;3
"66";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"M";1;6;65;NA;NA;NA;NA;3
"67";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"F";1;5;66;NA;NA;NA;NA;3
"68";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"M";2;6;72;NA;NA;NA;NA;3
"69";50743;1992;3;11;66;63,7945833333333;-24,2025833333333;161,5;"F";2;6;72;NA;NA;NA;NA;3
"70";50745;1992;3;12;68;63,8536666666667;-24,2693333333333;251;"F";1;4;46;NA;NA;NA;NA;3
"71";50746;1992;3;12;69;63,7608333333333;-24,4141666666667;286;"M";1;8;79;NA;NA;NA;NA;3
"72";50748;1992;3;12;71;63,4166666666667;-24,66;246;"M";2;7;81;NA;NA;NA;NA;3
"73";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;7;79;NA;NA;NA;NA;3
"74";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;7;72;NA;NA;NA;NA;3
"75";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";2;5;61;NA;NA;NA;NA;3
"76";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";1;7;82;NA;NA;NA;NA;3
"77";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;6;62;NA;NA;NA;NA;3
"78";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";1;8;86;NA;NA;NA;NA;3
"79";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;6;71;NA;NA;NA;NA;3
"80";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";1;8;94;NA;NA;NA;NA;3
"81";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";2;9;90;NA;NA;NA;NA;3
"82";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;5;63;NA;NA;NA;NA;3
"83";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;5;55;NA;NA;NA;NA;3
"84";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;6;75;NA;NA;NA;NA;3
"85";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";2;7;71;NA;NA;NA;NA;3
"86";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"M";1;5;66;NA;NA;NA;NA;3
"87";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";1;5;62;NA;NA;NA;NA;3
"88";50856;1992;3;11;62;63,8044166666667;-23,6085833333333;146,5;"F";1;6;79;NA;NA;NA;NA;3
"89";50853;1992;3;11;59;64,195;-23,8358333333333;219;"F";1;4;55;NA;NA;NA;NA;3
"90";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";1;5;63;NA;NA;NA;NA;3
"91";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";1;5;60;NA;NA;NA;NA;3
"92";50835;1992;3;9;41;64,2415;-24,517;210,5;"M";1;5;55;NA;NA;NA;NA;3
"93";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";1;7;83;NA;NA;NA;NA;3
"94";50835;1992;3;9;41;64,2415;-24,517;210,5;"M";1;4;54;NA;NA;NA;NA;3
"95";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";1;4;53;NA;NA;NA;NA;3
"96";50836;1992;3;9;42;64,30725;-24,4844166666667;178;"M";2;5;64;NA;NA;NA;NA;3
"97";50839;1992;3;9;45;64,5094166666667;-24,441;192,5;"F";1;4;45;NA;NA;NA;NA;3
"98";50839;1992;3;9;45;64,5094166666667;-24,441;192,5;"F";1;4;49;NA;NA;NA;NA;3
"99";50839;1992;3;9;45;64,5094166666667;-24,441;192,5;"F";1;4;42;NA;NA;NA;NA;3
"100";50840;1992;3;10;46;64,44975;-23,1065;143;"M";1;3;41;NA;NA;NA;NA;3
"101";50840;1992;3;10;46;64,44975;-23,1065;143;"M";1;4;51;NA;NA;NA;NA;3
"102";50841;1992;3;10;47;64,555;-23,0733333333333;96;"M";1;5;57;NA;NA;NA;NA;3
"103";50849;1992;3;10;55;63,9731666666667;-23,3641666666667;124;"F";1;8;87;NA;NA;NA;NA;3
"104";50851;1992;3;11;57;64,2366666666667;-23,5354166666667;112;"F";1;5;64;NA;NA;NA;NA;3
"105";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";1;6;75;NA;NA;NA;NA;3
"106";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";1;5;65;NA;NA;NA;NA;3
"107";50852;1992;3;11;58;64,2025;-23,6708333333333;120;"F";1;6;68;NA;NA;NA;NA;3
"108";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;53;NA;NA;NA;NA;3
"109";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;55;NA;NA;NA;NA;3
"110";50831;1992;3;9;37;64,2625;-24,8341666666667;185,5;"F";1;7;69;NA;NA;NA;NA;3
"111";50832;1992;3;9;38;64,145;-24,9608333333333;194,5;"M";1;7;82;NA;NA;NA;NA;3
"112";50833;1992;3;9;39;64,1225;-24,7491666666667;210,5;"F";1;4;61;NA;NA;NA;NA;3
"113";50833;1992;3;9;39;64,1225;-24,7491666666667;210,5;"F";2;9;93;NA;NA;NA;NA;3
"114";50835;1992;3;9;41;64,2415;-24,517;210,5;"M";1;5;65;NA;NA;NA;NA;3
"115";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";1;5;69;NA;NA;NA;NA;3
"116";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";1;5;66;NA;NA;NA;NA;3
"117";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";2;9;84;NA;NA;NA;NA;3
"118";50835;1992;3;9;41;64,2415;-24,517;210,5;"M";2;10;92;NA;NA;NA;NA;3
"119";50835;1992;3;9;41;64,2415;-24,517;210,5;"F";1;5;62;NA;NA;NA;NA;3
"120";50835;1992;3;9;41;64,2415;-24,517;210,5;"M";2;6;77;NA;NA;NA;NA;3
"121";50835;1992;3;9;41;64,2415;-24,517;210,5;"M";1;4;53;NA;NA;NA;NA;3
"122";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;53;NA;NA;NA;NA;3
"123";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;57;NA;NA;NA;NA;3
"124";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;53;NA;NA;NA;NA;3
"125";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;62;NA;NA;NA;NA;3
"126";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;57;NA;NA;NA;NA;3
"127";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;5;68;NA;NA;NA;NA;3
"128";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;55;NA;NA;NA;NA;3
"129";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;56;NA;NA;NA;NA;3
"130";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;5;64;NA;NA;NA;NA;3
"131";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;57;NA;NA;NA;NA;3
"132";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;57;NA;NA;NA;NA;3
"133";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;51;NA;NA;NA;NA;3
"134";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;51;NA;NA;NA;NA;3
"135";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;61;NA;NA;NA;NA;3
"136";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;54;NA;NA;NA;NA;3
"137";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;6;69;NA;NA;NA;NA;3
"138";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;5;56;NA;NA;NA;NA;3
"139";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;52;NA;NA;NA;NA;3
"140";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;57;NA;NA;NA;NA;3
"141";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;6;72;NA;NA;NA;NA;3
"142";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;55;NA;NA;NA;NA;3
"143";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;3;47;NA;NA;NA;NA;3
"144";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;64;NA;NA;NA;NA;3
"145";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;55;NA;NA;NA;NA;3
"146";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;63;NA;NA;NA;NA;3
"147";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;51;NA;NA;NA;NA;3
"148";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;56;NA;NA;NA;NA;3
"149";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;7;70;NA;NA;NA;NA;3
"150";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;57;NA;NA;NA;NA;3
"151";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;6;67;NA;NA;NA;NA;3
"152";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;53;NA;NA;NA;NA;3
"153";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;52;NA;NA;NA;NA;3
"154";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;59;NA;NA;NA;NA;3
"155";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;5;63;NA;NA;NA;NA;3
"156";50805;1992;3;6;11;65,2001666666667;-24,8666666666667;100;"M";1;5;44;NA;NA;NA;NA;3
"157";50812;1992;3;7;18;64,6875;-25,86375;219,5;"M";2;8;72;NA;NA;NA;NA;3
"158";50820;1992;3;8;26;64,4316666666667;-26,2283333333333;286;"F";1;5;53;NA;NA;NA;NA;3
"159";50820;1992;3;8;26;64,4316666666667;-26,2283333333333;286;"F";1;4;51;NA;NA;NA;NA;3
"160";50824;1992;3;8;30;63,912;-26,4188333333333;297,5;"F";2;6;65;NA;NA;NA;NA;3
"161";50825;1992;3;8;31;63,8473333333333;-25,7020833333333;223;"F";1;4;55;NA;NA;NA;NA;3
"162";50826;1992;3;8;32;63,9555833333333;-25,252;229,5;"F";2;8;79;NA;NA;NA;NA;3
"163";50826;1992;3;8;32;63,9555833333333;-25,252;229,5;"M";2;7;81;NA;NA;NA;NA;3
"164";50827;1992;3;8;33;64,02575;-25,5300833333333;225,5;"F";2;6;71;NA;NA;NA;NA;3
"165";50829;1992;3;8;35;64,33575;-25,3874166666667;240;"F";1;5;63;NA;NA;NA;NA;3
"166";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;6;73;NA;NA;NA;NA;3
"167";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;54;NA;NA;NA;NA;3
"168";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;58;NA;NA;NA;NA;3
"169";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;66;NA;NA;NA;NA;3
"170";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;4;56;NA;NA;NA;NA;3
"171";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"F";1;4;52;NA;NA;NA;NA;3
"172";50830;1992;3;9;36;64,3775;-25,0133333333333;216,5;"M";1;5;55;NA;NA;NA;NA;3
"173";50442;1992;3;13;83;63,5189166666667;-10,997;341,5;"M";2;4;60;NA;NA;NA;NA;3
"174";50412;1992;3;16;110;65,2830833333333;-12,9031666666667;172;"F";1;8;63;NA;NA;NA;NA;3
"175";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"F";2;5;64;NA;NA;NA;NA;3
"176";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"M";2;8;96;NA;NA;NA;NA;3
"177";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"M";2;6;65;NA;NA;NA;NA;3
"178";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"F";1;5;65;NA;NA;NA;NA;3
"179";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"M";1;8;80;NA;NA;NA;NA;3
"180";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"F";1;5;60;NA;NA;NA;NA;3
"181";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"F";1;4;55;NA;NA;NA;NA;3
"182";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"M";1;9;83;NA;NA;NA;NA;3
"183";50797;1992;3;5;3;64,8481666666667;-24,2059166666667;165;"M";1;5;62;NA;NA;NA;NA;3
"184";50798;1992;3;5;4;64,9885833333333;-23,89875;224;"M";1;4;51;NA;NA;NA;NA;3
"185";50799;1992;3;5;5;65,0081666666667;-23,77025;200,5;"M";1;8;78;NA;NA;NA;NA;3
"186";50801;1992;3;5;7;65,1491666666667;-23,8333333333333;82;"M";2;6;61;NA;NA;NA;NA;3
"187";50396;1992;3;10;52;64,4173333333333;-12,2655;272,5;"F";2;9;95;NA;NA;NA;NA;3
"188";50398;1992;3;10;54;64,31375;-12,5536666666667;270;"M";2;8;61;NA;NA;NA;NA;3
"189";50401;1992;3;11;58;64,1954166666667;-13,04825;150;"F";2;7;72;NA;NA;NA;NA;3
"190";50402;1992;3;11;59;64,0739166666667;-13,223;186;"M";2;7;74;NA;NA;NA;NA;3
"191";50402;1992;3;11;59;64,0739166666667;-13,223;186;"F";1;5;51;NA;NA;NA;NA;3
"192";50402;1992;3;11;59;64,0739166666667;-13,223;186;"M";1;4;43;NA;NA;NA;NA;3
"193";50402;1992;3;11;59;64,0739166666667;-13,223;186;"F";1;5;50;NA;NA;NA;NA;3
"194";50402;1992;3;11;59;64,0739166666667;-13,223;186;"M";1;4;38;NA;NA;NA;NA;3
"195";50402;1992;3;11;59;64,0739166666667;-13,223;186;"F";2;8;68;NA;NA;NA;NA;3
"196";50407;1992;3;11;61;64,0596666666667;-13,1155833333333;302,5;"F";2;8;79;NA;NA;NA;NA;3
"197";50408;1992;3;11;62;64,1315;-12,9508333333333;275,5;"M";2;7;81;NA;NA;NA;NA;3
"198";50405;1992;3;11;64;64,208;-12,8723333333333;204;"F";1;4;61;NA;NA;NA;NA;3
"199";50420;1992;3;12;68;64,281;-11,2184166666667;327,5;"M";2;8;83;NA;NA;NA;NA;3
"200";50431;1992;3;12;72;64,0380833333333;-11,4276666666667;334;"M";2;10;100;NA;NA;NA;NA;3
"201";50435;1992;3;12;76;63,72525;-11,5963333333333;368,5;"M";2;8;81;NA;NA;NA;NA;3
"202";50438;1992;3;13;79;63,2314166666667;-11,63725;428,5;"F";1;4;56;NA;NA;NA;NA;3
"203";50439;1992;3;12;80;63,0905833333333;-11,2621666666667;450;"F";2;8;80;NA;NA;NA;NA;3
"204";50629;1992;3;6;23;66,7950833333333;-16,7750833333333;127;"M";2;9;86;NA;NA;NA;NA;3
"205";50660;1992;3;9;54;67,02975;-15,7489166666667;182,5;"M";2;7;71;NA;NA;NA;NA;3
"206";50665;1992;3;12;59;65,2001666666667;-13,7610833333333;91,5;NA;1;1;17;NA;NA;NA;NA;3
"207";50676;1992;3;13;70;66,3245;-14,24025;131,5;"F";1;3;45;NA;NA;NA;NA;3
"208";50679;1992;3;14;73;66,4581666666667;-15,0675833333333;111;"M";1;4;51;NA;NA;NA;NA;3
"209";50281;1992;3;5;8;64,3916666666667;-13,5833333333333;146;"M";1;6;58;NA;NA;NA;NA;3
"210";50296;1992;3;5;15;64,2279166666667;-14,5305833333333;124,5;"F";1;6;69;NA;NA;NA;NA;3
"211";50298;1992;3;5;16;64,1695833333333;-14,40975;165,5;"M";1;7;73;NA;NA;NA;NA;3
"212";50355;1992;3;7;28;63,2599166666667;-17,45875;174,5;"M";2;8;90;NA;NA;NA;NA;3
"213";50362;1992;3;7;33;63,4715833333333;-15,7118333333333;227;"F";2;6;67;NA;NA;NA;NA;3
"214";50363;1992;3;7;34;63,5916666666667;-15,4509166666667;145;"M";1;5;62;NA;NA;NA;NA;3
"215";50363;1992;3;7;34;63,5916666666667;-15,4509166666667;145;"F";2;7;76;NA;NA;NA;NA;3
"216";50364;1992;3;7;35;63,5655;-15,2004166666667;141;"M";2;8;86;NA;NA;NA;NA;3
"217";50368;1992;3;7;37;63,70475;-14,7020833333333;222,5;"M";1;6;58;NA;NA;NA;NA;3
"218";50375;1992;3;8;39;63,9616666666667;-14,0408333333333;176;"M";2;5;66;NA;NA;NA;NA;3
"219";50380;1992;3;8;41;64,0064166666667;-13,5581666666667;166,5;"M";2;7;83;NA;NA;NA;NA;3
"220";50386;1992;3;10;47;64,6516666666667;-12,3118333333333;173;"F";2;19;110;NA;NA;NA;NA;3
"221";50739;1992;3;5;9;66,6416666666667;-18,0791666666667;175;"F";2;7;76;NA;NA;NA;NA;3
"222";50739;1992;3;5;9;66,6416666666667;-18,0791666666667;175;"F";1;8;69;NA;NA;NA;NA;3
"223";50739;1992;3;5;9;66,6416666666667;-18,0791666666667;175;"F";1;7;74;NA;NA;NA;NA;3
"224";50739;1992;3;5;9;66,6416666666667;-18,0791666666667;175;"M";2;8;77;NA;NA;NA;NA;3
"225";50739;1992;3;5;9;66,6416666666667;-18,0791666666667;175;"M";1;8;73;NA;NA;NA;NA;3
"226";50739;1992;3;5;9;66,6416666666667;-18,0791666666667;175;"M";2;8;73;NA;NA;NA;NA;3
"227";50739;1992;3;5;9;66,6416666666667;-18,0791666666667;175;"F";2;8;77;NA;NA;NA;NA;3
"228";50740;1992;3;5;10;66,6;-18,1733333333333;89,5;"M";2;8;82;NA;NA;NA;NA;3
"229";50741;1992;3;5;11;66,6166666666667;-18,4083333333333;188,5;"M";1;7;69;NA;NA;NA;NA;3
"230";50741;1992;3;5;11;66,6166666666667;-18,4083333333333;188,5;"F";1;8;74;NA;NA;NA;NA;3
"231";50741;1992;3;5;11;66,6166666666667;-18,4083333333333;188,5;"M";1;7;68;NA;NA;NA;NA;3
"232";50741;1992;3;5;11;66,6166666666667;-18,4083333333333;188,5;"F";1;8;75;NA;NA;NA;NA;3
"233";50741;1992;3;5;11;66,6166666666667;-18,4083333333333;188,5;"M";1;8;78;NA;NA;NA;NA;3
"234";50741;1992;3;5;11;66,6166666666667;-18,4083333333333;188,5;"F";1;7;53;NA;NA;NA;NA;3
"235";50551;1992;3;11;57;66,5161666666667;-24,4365833333333;100,5;"M";1;4;44;NA;NA;NA;NA;3
"236";50552;1992;3;11;58;66,5890833333333;-24,6015833333333;112;"M";1;3;54;NA;NA;NA;NA;3
"237";50555;1992;3;13;61;66,2559166666667;-24,6114166666667;86;"F";1;3;31;NA;NA;NA;NA;3
"238";50560;1992;3;14;66;65,8159166666667;-26,0475;238,5;"M";1;4;49;NA;NA;NA;NA;3
"239";50565;1992;3;14;71;66,0331666666667;-26,2371666666667;251,5;"F";1;5;51;NA;NA;NA;NA;3
"240";50589;1992;3;16;95;66,4844166666667;-25,2896666666667;282,5;"M";2;9;93;NA;NA;NA;NA;3
"241";50592;1992;3;17;98;66,6095;-24,92375;248;"M";2;8;80;NA;NA;NA;NA;3
"242";50597;1992;3;17;103;66,9059166666667;-24,1234166666667;219,5;"M";2;8;80;NA;NA;NA;NA;3
"243";50243;1992;3;7;33;66,614;-19,62325;230;"M";2;5;54;NA;NA;NA;NA;3
"244";50248;1992;3;8;38;66,59175;-20,1295;103,5;"F";1;3;45;NA;NA;NA;NA;3
"245";50263;1992;3;9;51;66,458;-21,0860833333333;171;"M";2;5;67;NA;NA;NA;NA;3
"246";50268;1992;3;9;54;66,6624166666667;-21,3656666666667;110;"F";1;3;48;NA;NA;NA;NA;3
"247";50270;1992;3;9;56;66,0970833333333;-21,2066666666667;150;"F";1;2;35;NA;NA;NA;NA;3
