"";"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
"10188";36018;1987;3;16;28;65,889;-26,7301666666667;274;"M";2;12;43;NA;NA;NA;NA;9
"10189";36018;1987;3;16;28;65,889;-26,7301666666667;274;"M";2;11;52;NA;NA;NA;NA;9
"10190";36016;1987;3;16;30;65,9521666666667;-26,5014166666667;287,5;"F";2;10;56;NA;NA;NA;NA;9
"10191";36016;1987;3;16;30;65,9521666666667;-26,5014166666667;287,5;"M";2;12;68;NA;NA;NA;NA;9
"10192";36012;1987;3;17;34;65,77675;-25,736;229;"M";1;3;18;NA;NA;NA;NA;9
"10193";36012;1987;3;17;34;65,77675;-25,736;229;"M";2;15;73;NA;NA;NA;NA;9
"10194";36012;1987;3;17;34;65,77675;-25,736;229;"F";1;9;47;NA;NA;NA;NA;9
"10195";36012;1987;3;17;34;65,77675;-25,736;229;"F";1;9;40;NA;NA;NA;NA;9
"10196";36012;1987;3;17;34;65,77675;-25,736;229;"F";1;5;27;NA;NA;NA;NA;9
"10197";36012;1987;3;17;34;65,77675;-25,736;229;"M";2;12;67;NA;NA;NA;NA;9
"10198";36011;1987;3;17;35;65,5978333333333;-25,8574166666667;125;"M";2;13;74;NA;NA;NA;NA;9
"10199";36011;1987;3;17;35;65,5978333333333;-25,8574166666667;125;"M";2;NA;88;NA;NA;NA;NA;9
"10200";36011;1987;3;17;35;65,5978333333333;-25,8574166666667;125;"M";2;11;59;NA;NA;NA;NA;9
"10201";35792;1987;3;13;4;64,9896666666667;-23,8945833333333;244;"M";2;16;87;NA;NA;NA;NA;9
"10202";35792;1987;3;13;4;64,9896666666667;-23,8945833333333;244;"M";2;11;58;NA;NA;NA;NA;9
"10203";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";1;5;19;NA;NA;NA;NA;9
"10204";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";2;11;42;NA;NA;NA;NA;9
"10205";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;5;24;NA;NA;NA;NA;9
"10206";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;7;30;NA;NA;NA;NA;9
"10207";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;7;25;NA;NA;NA;NA;9
"10208";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;6;29;NA;NA;NA;NA;9
"10209";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;6;28;NA;NA;NA;NA;9
"10210";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;9;40;NA;NA;NA;NA;9
"10211";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";1;6;29;NA;NA;NA;NA;9
"10212";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;8;31;NA;NA;NA;NA;9
"10213";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;8;30;NA;NA;NA;NA;9
"10214";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;11;38;NA;NA;NA;NA;9
"10215";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";1;10;35;NA;NA;NA;NA;9
"10216";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"F";2;14;52;NA;NA;NA;NA;9
"10217";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";2;NA;43;NA;NA;NA;NA;9
"10218";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";1;NA;37;NA;NA;NA;NA;9
"10219";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";1;8;36;NA;NA;NA;NA;9
"10220";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";1;8;35;NA;NA;NA;NA;9
"10221";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";1;9;28;NA;NA;NA;NA;9
"10222";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";2;10;51;NA;NA;NA;NA;9
"10223";35668;1987;3;12;11;67,0258333333333;-18,7830833333333;198,5;"M";2;11;51;NA;NA;NA;NA;9
"10224";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"M";2;12;57;NA;NA;NA;NA;9
"10225";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";1;16;71;NA;NA;NA;NA;9
"10226";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;16;55;NA;NA;NA;NA;9
"10227";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;10;50;NA;NA;NA;NA;9
"10228";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;12;60;NA;NA;NA;NA;9
"10229";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;13;62;NA;NA;NA;NA;9
"10230";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;14;62;NA;NA;NA;NA;9
"10231";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"M";2;14;66;NA;NA;NA;NA;9
"10232";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;NA;63;NA;NA;NA;NA;9
"10233";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;NA;57;NA;NA;NA;NA;9
"10234";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"F";2;NA;56;NA;NA;NA;NA;9
"10235";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"M";2;14;62;NA;NA;NA;NA;9
"10236";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"M";2;14;52;NA;NA;NA;NA;9
"10237";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"M";2;10;57;NA;NA;NA;NA;9
"10238";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"M";2;12;62;NA;NA;NA;NA;9
"10239";35667;1987;3;12;12;67,0218333333333;-18,4975;141,5;"M";2;12;61;NA;NA;NA;NA;9
"10240";35666;1987;3;12;13;67,03175;-18,3515833333333;194,5;"M";2;12;56;NA;NA;NA;NA;9
"10241";35666;1987;3;12;13;67,03175;-18,3515833333333;194,5;"F";2;7;38;NA;NA;NA;NA;9
"10242";35666;1987;3;12;13;67,03175;-18,3515833333333;194,5;"F";2;9;37;NA;NA;NA;NA;9
"10243";35666;1987;3;12;13;67,03175;-18,3515833333333;194,5;"F";2;9;42;NA;NA;NA;NA;9
"10244";35666;1987;3;12;13;67,03175;-18,3515833333333;194,5;"F";2;8;44;NA;NA;NA;NA;9
"10245";35666;1987;3;12;13;67,03175;-18,3515833333333;194,5;"F";2;14;61;NA;NA;NA;NA;9
"10246";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;17;57;NA;NA;NA;NA;9
"10247";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;12;58;NA;NA;NA;NA;9
"10248";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;13;67;NA;NA;NA;NA;9
"10249";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;13;53;NA;NA;NA;NA;9
"10250";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"F";2;16;56;NA;NA;NA;NA;9
"10251";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"F";2;11;59;NA;NA;NA;NA;9
"10252";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"F";2;12;63;NA;NA;NA;NA;9
"10253";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"F";2;13;54;NA;NA;NA;NA;9
"10254";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"F";2;14;57;NA;NA;NA;NA;9
"10255";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"F";2;14;58;NA;NA;NA;NA;9
"10256";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"F";2;NA;65;NA;NA;NA;NA;9
"10257";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;14;61;NA;NA;NA;NA;9
"10258";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;9;49;NA;NA;NA;NA;9
"10259";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;9;41;NA;NA;NA;NA;9
"10260";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;10;49;NA;NA;NA;NA;9
"10261";35664;1987;3;12;15;66,6615833333333;-17,9311666666667;242,5;"M";2;11;58;NA;NA;NA;NA;9
"10262";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"M";2;14;49;NA;NA;NA;NA;9
"10263";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"F";2;10;48;NA;NA;NA;NA;9
"10264";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"F";2;12;60;NA;NA;NA;NA;9
"10265";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;NA;1;2;12;NA;NA;NA;NA;9
"10266";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"M";1;4;19;NA;NA;NA;NA;9
"10267";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"M";1;6;34;NA;NA;NA;NA;9
"10268";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"M";2;9;46;NA;NA;NA;NA;9
"10269";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"M";2;10;53;NA;NA;NA;NA;9
"10270";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"F";1;4;24;NA;NA;NA;NA;9
"10271";35661;1987;3;13;18;66,3689166666667;-17,7366666666667;183,5;"F";1;8;37;NA;NA;NA;NA;9
"10272";35902;1987;3;13;27;66,7795;-16,7744166666667;117,5;"M";2;10;33;NA;NA;NA;NA;9
"10273";35902;1987;3;13;27;66,7795;-16,7744166666667;117,5;"F";2;10;40;NA;NA;NA;NA;9
"10274";35900;1987;3;13;29;66,7506666666667;-16,42025;173;"M";2;11;43;NA;NA;NA;NA;9
"10275";35900;1987;3;13;29;66,7506666666667;-16,42025;173;"M";2;11;42;NA;NA;NA;NA;9
"10276";35900;1987;3;13;29;66,7506666666667;-16,42025;173;"M";1;5;24;NA;NA;NA;NA;9
"10277";35900;1987;3;13;29;66,7506666666667;-16,42025;173;"F";1;5;21;NA;NA;NA;NA;9
"10278";35900;1987;3;13;29;66,7506666666667;-16,42025;173;"F";2;11;41;NA;NA;NA;NA;9
"10279";35900;1987;3;13;29;66,7506666666667;-16,42025;173;NA;NA;4;19;NA;NA;NA;NA;9
"10280";35898;1987;3;14;31;66,7151666666667;-16,0374166666667;180,5;NA;1;4;15;NA;NA;NA;NA;9
"10281";35898;1987;3;14;31;66,7151666666667;-16,0374166666667;180,5;"M";1;5;23;NA;NA;NA;NA;9
"10282";35898;1987;3;14;31;66,7151666666667;-16,0374166666667;180,5;"M";1;6;28;NA;NA;NA;NA;9
"10283";35898;1987;3;14;31;66,7151666666667;-16,0374166666667;180,5;"M";1;11;49;NA;NA;NA;NA;9
"10284";35898;1987;3;14;31;66,7151666666667;-16,0374166666667;180,5;"F";1;5;23;NA;NA;NA;NA;9
"10285";35898;1987;3;14;31;66,7151666666667;-16,0374166666667;180,5;"F";1;5;21;NA;NA;NA;NA;9
"10286";35897;1987;3;14;32;66,81775;-16,1845833333333;265;"M";1;10;47;NA;NA;NA;NA;9
"10287";35895;1987;3;14;34;67,0008333333333;-16,7444166666667;269;"M";1;6;23;NA;NA;NA;NA;9
"10288";35893;1987;3;14;36;67,031;-15,75075;174;"M";1;7;38;NA;NA;NA;NA;9
"10289";35893;1987;3;14;36;67,031;-15,75075;174;"M";1;10;41;NA;NA;NA;NA;9
"10290";35893;1987;3;14;36;67,031;-15,75075;174;"F";1;6;25;NA;NA;NA;NA;9
"10291";35893;1987;3;14;36;67,031;-15,75075;174;"F";1;8;41;NA;NA;NA;NA;9
"10292";35893;1987;3;14;36;67,031;-15,75075;174;"F";NA;8;33;NA;NA;NA;NA;9
"10293";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";1;5;26;NA;NA;NA;NA;9
"10294";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";2;11;52;NA;NA;NA;NA;9
"10295";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"F";2;8;41;NA;NA;NA;NA;9
"10296";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"F";2;8;40;NA;NA;NA;NA;9
"10297";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"F";2;11;52;NA;NA;NA;NA;9
"10298";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"F";2;11;51;NA;NA;NA;NA;9
"10299";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;NA;NA;4;17;NA;NA;NA;NA;9
"10300";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;NA;NA;3;16;NA;NA;NA;NA;9
"10301";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";1;5;23;NA;NA;NA;NA;9
"10302";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";1;6;23;NA;NA;NA;NA;9
"10303";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";2;8;42;NA;NA;NA;NA;9
"10304";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";2;8;40;NA;NA;NA;NA;9
"10305";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";2;9;51;NA;NA;NA;NA;9
"10306";35892;1987;3;14;37;67,1334166666667;-15,6685833333333;211,5;"M";2;9;45;NA;NA;NA;NA;9
"10307";35890;1987;3;14;39;67,0573333333333;-14,9045833333333;230,5;"F";1;5;21;NA;NA;NA;NA;9
"10308";35890;1987;3;14;39;67,0573333333333;-14,9045833333333;230,5;"F";2;7;39;NA;NA;NA;NA;9
"10309";35890;1987;3;14;39;67,0573333333333;-14,9045833333333;230,5;NA;NA;3;14;NA;NA;NA;NA;9
"10310";35889;1987;3;14;40;67,0496666666667;-14,53575;241;"M";1;4;21;NA;NA;NA;NA;9
"10311";35889;1987;3;14;40;67,0496666666667;-14,53575;241;"M";2;11;59;NA;NA;NA;NA;9
"10312";35889;1987;3;14;40;67,0496666666667;-14,53575;241;"F";1;4;15;NA;NA;NA;NA;9
"10313";35888;1987;3;15;41;66,86625;-14,24675;219;"F";1;6;21;NA;NA;NA;NA;9
"10314";35888;1987;3;15;41;66,86625;-14,24675;219;"M";2;NA;53;NA;NA;NA;NA;9
"10315";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;"F";2;9;34;NA;NA;NA;NA;9
"10316";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;"F";2;8;29;NA;NA;NA;NA;9
"10317";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;NA;NA;3;18;NA;NA;NA;NA;9
"10318";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;NA;NA;3;16;NA;NA;NA;NA;9
"10319";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;"M";2;10;49;NA;NA;NA;NA;9
"10320";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;"F";1;4;21;NA;NA;NA;NA;9
"10321";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;"F";1;4;21;NA;NA;NA;NA;9
"10322";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;"F";2;7;34;NA;NA;NA;NA;9
"10323";35887;1987;3;15;42;66,9148333333333;-14,7380833333333;174,5;"F";2;7;30;NA;NA;NA;NA;9
"10324";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;NA;NA;2;13;NA;NA;NA;NA;9
"10325";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"F";2;13;50;NA;NA;NA;NA;9
"10326";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"F";2;10;30;NA;NA;NA;NA;9
"10327";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"F";1;6;25;NA;NA;NA;NA;9
"10328";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"F";2;7;29;NA;NA;NA;NA;9
"10329";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"F";1;5;20;NA;NA;NA;NA;9
"10330";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"M";2;13;47;NA;NA;NA;NA;9
"10331";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"M";2;12;57;NA;NA;NA;NA;9
"10332";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;NA;NA;2;14;NA;NA;NA;NA;9
"10333";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"M";2;10;41;NA;NA;NA;NA;9
"10334";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"M";2;9;40;NA;NA;NA;NA;9
"10335";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"M";1;6;22;NA;NA;NA;NA;9
"10336";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;"M";2;16;54;NA;NA;NA;NA;9
"10337";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;NA;NA;3;14;NA;NA;NA;NA;9
"10338";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;NA;NA;3;15;NA;NA;NA;NA;9
"10339";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;NA;NA;3;16;NA;NA;NA;NA;9
"10340";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;NA;NA;3;17;NA;NA;NA;NA;9
"10341";35886;1987;3;15;43;66,8505833333333;-14,9208333333333;127;NA;NA;NA;11;NA;NA;NA;NA;9
"10342";35885;1987;3;15;44;66,952;-15,1206666666667;142,5;"M";2;6;30;NA;NA;NA;NA;9
"10343";35885;1987;3;15;44;66,952;-15,1206666666667;142,5;"M";2;12;57;NA;NA;NA;NA;9
"10344";35885;1987;3;15;44;66,952;-15,1206666666667;142,5;"M";2;12;37;NA;NA;NA;NA;9
"10345";35885;1987;3;15;44;66,952;-15,1206666666667;142,5;"F";2;10;40;NA;NA;NA;NA;9
"10346";35885;1987;3;15;44;66,952;-15,1206666666667;142,5;NA;NA;3;13;NA;NA;NA;NA;9
"10347";35885;1987;3;15;44;66,952;-15,1206666666667;142,5;NA;NA;2;11;NA;NA;NA;NA;9
"10348";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"M";2;20;94;NA;NA;NA;NA;9
"10349";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"F";2;15;81;NA;NA;NA;NA;9
"10350";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"M";2;16;80;NA;NA;NA;NA;9
"10351";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"M";2;17;86;NA;NA;NA;NA;9
"10352";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"M";2;16;82;NA;NA;NA;NA;9
"10353";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"M";2;14;70;NA;NA;NA;NA;9
"10354";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"M";2;NA;87;NA;NA;NA;NA;9
"10355";36007;1987;3;17;39;65,5281666666667;-25,1625;87;"F";2;13;69;NA;NA;NA;NA;9
"10356";35883;1987;3;15;46;66,8361666666667;-15,9039166666667;279;NA;NA;2;13;NA;NA;NA;NA;9
"10357";35882;1987;3;15;47;66,7320833333333;-15,752;169;"M";2;11;53;NA;NA;NA;NA;9
"10358";35880;1987;3;15;49;66,7690833333333;-15,1855;159,5;"M";2;7;36;NA;NA;NA;NA;9
"10359";35880;1987;3;15;49;66,7690833333333;-15,1855;159,5;"M";2;8;38;NA;NA;NA;NA;9
"10360";35879;1987;3;15;50;66,7175;-14,8295;161,5;"M";2;13;62;NA;NA;NA;NA;9
"10361";35879;1987;3;15;50;66,7175;-14,8295;161,5;"F";1;9;37;NA;NA;NA;NA;9
"10362";35879;1987;3;15;50;66,7175;-14,8295;161,5;"F";1;8;35;NA;NA;NA;NA;9
"10363";35879;1987;3;15;50;66,7175;-14,8295;161,5;"F";2;12;45;NA;NA;NA;NA;9
"10364";35879;1987;3;15;50;66,7175;-14,8295;161,5;NA;NA;1;8;NA;NA;NA;NA;9
"10365";35878;1987;3;16;51;66,6411666666667;-14,6715833333333;190;"M";1;9;46;NA;NA;NA;NA;9
"10366";35878;1987;3;16;51;66,6411666666667;-14,6715833333333;190;"F";2;11;47;NA;NA;NA;NA;9
"10367";35876;1987;3;16;53;66,5501666666667;-14,755;152;"M";2;8;45;NA;NA;NA;NA;9
"10368";35876;1987;3;16;53;66,5501666666667;-14,755;152;"M";2;11;49;NA;NA;NA;NA;9
"10369";35876;1987;3;16;53;66,5501666666667;-14,755;152;"F";2;10;46;NA;NA;NA;NA;9
"10370";35872;1987;3;16;57;66,5219166666667;-15,4829166666667;152,5;"F";2;14;61;NA;NA;NA;NA;9
"10371";35871;1987;3;16;58;66,439;-15,4543333333333;123,5;"F";2;12;58;NA;NA;NA;NA;9
"10372";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"F";2;16;81;NA;NA;NA;NA;9
"10373";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;NA;91;NA;NA;NA;NA;9
"10374";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;16;81;NA;NA;NA;NA;9
"10375";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;16;82;NA;NA;NA;NA;9
"10376";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;17;83;NA;NA;NA;NA;9
"10377";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;17;87;NA;NA;NA;NA;9
"10378";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"F";2;16;88;NA;NA;NA;NA;9
"10379";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"F";2;17;84;NA;NA;NA;NA;9
"10380";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;NA;81;NA;NA;NA;NA;9
"10381";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;NA;82;NA;NA;NA;NA;9
"10382";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;NA;82;NA;NA;NA;NA;9
"10383";36006;1987;3;17;40;65,60875;-25,3204166666667;92;"M";2;NA;89;NA;NA;NA;NA;9
"10384";35869;1987;3;16;60;66,3196666666667;-15,4685;98,5;"F";2;14;68;NA;NA;NA;NA;9
"10385";35868;1987;3;16;61;66,4584166666667;-15,0714166666667;110;"F";2;12;57;NA;NA;NA;NA;9
"10386";35868;1987;3;16;61;66,4584166666667;-15,0714166666667;110;"M";2;NA;58;NA;NA;NA;NA;9
"10387";35868;1987;3;16;61;66,4584166666667;-15,0714166666667;110;"F";2;NA;57;NA;NA;NA;NA;9
"10388";35867;1987;3;17;62;66,47625;-14,5095;93,5;"M";2;17;65;NA;NA;NA;NA;9
"10389";35867;1987;3;17;62;66,47625;-14,5095;93,5;"F";2;12;56;NA;NA;NA;NA;9
"10390";35867;1987;3;17;62;66,47625;-14,5095;93,5;"F";2;20;58;NA;NA;NA;NA;9
"10391";35867;1987;3;17;62;66,47625;-14,5095;93,5;"F";2;16;63;NA;NA;NA;NA;9
"10392";35867;1987;3;17;62;66,47625;-14,5095;93,5;"F";2;19;63;NA;NA;NA;NA;9
"10393";35867;1987;3;17;62;66,47625;-14,5095;93,5;"M";2;12;63;NA;NA;NA;NA;9
"10394";35867;1987;3;17;62;66,47625;-14,5095;93,5;"M";2;20;62;NA;NA;NA;NA;9
"10395";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"F";2;13;67;NA;NA;NA;NA;9
"10396";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"F";2;13;68;NA;NA;NA;NA;9
"10397";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"M";2;13;65;NA;NA;NA;NA;9
"10398";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"M";2;NA;78;NA;NA;NA;NA;9
"10399";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"M";2;14;65;NA;NA;NA;NA;9
"10400";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"M";2;14;72;NA;NA;NA;NA;9
"10401";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"M";2;19;64;NA;NA;NA;NA;9
"10402";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"M";2;16;68;NA;NA;NA;NA;9
"10403";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"F";2;15;73;NA;NA;NA;NA;9
"10404";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"F";2;14;64;NA;NA;NA;NA;9
"10405";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"F";2;14;73;NA;NA;NA;NA;9
"10406";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"F";2;13;61;NA;NA;NA;NA;9
"10407";35866;1987;3;17;63;66,41375;-14,1704166666667;93,5;"F";2;13;64;NA;NA;NA;NA;9
"10408";35862;1987;3;19;67;66,2595;-14,6181666666667;76,5;"F";2;14;67;NA;NA;NA;NA;9
"10409";35862;1987;3;19;67;66,2595;-14,6181666666667;76,5;"F";2;13;66;NA;NA;NA;NA;9
"10410";35862;1987;3;19;67;66,2595;-14,6181666666667;76,5;"M";2;13;65;NA;NA;NA;NA;9
"10411";35862;1987;3;19;67;66,2595;-14,6181666666667;76,5;"M";2;13;67;NA;NA;NA;NA;9
"10412";35862;1987;3;19;67;66,2595;-14,6181666666667;76,5;"M";2;14;70;NA;NA;NA;NA;9
"10413";35862;1987;3;19;67;66,2595;-14,6181666666667;76,5;"M";2;14;68;NA;NA;NA;NA;9
"10414";35852;1987;3;21;77;65,7800833333333;-13,40725;235,5;"M";1;5;23;NA;NA;NA;NA;9
"10415";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"M";1;6;28;NA;NA;NA;NA;9
"10416";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"F";1;9;45;NA;NA;NA;NA;9
"10417";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"M";1;10;50;NA;NA;NA;NA;9
"10418";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"M";1;13;49;NA;NA;NA;NA;9
"10419";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"F";1;4;18;NA;NA;NA;NA;9
"10420";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"F";1;3;16;NA;NA;NA;NA;9
"10421";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"F";1;7;35;NA;NA;NA;NA;9
"10422";35851;1987;3;21;78;65,9518333333333;-13,7094166666667;189;"F";1;6;27;NA;NA;NA;NA;9
"10423";35830;1987;3;23;99;65,8185;-12,8055;209,5;NA;NA;2;11;NA;NA;NA;NA;9
"10424";35830;1987;3;23;99;65,8185;-12,8055;209,5;"F";1;6;22;NA;NA;NA;NA;9
"10425";35830;1987;3;23;99;65,8185;-12,8055;209,5;"F";1;6;27;NA;NA;NA;NA;9
"10426";35830;1987;3;23;99;65,8185;-12,8055;209,5;"F";1;7;24;NA;NA;NA;NA;9
"10427";35830;1987;3;23;99;65,8185;-12,8055;209,5;"F";1;7;26;NA;NA;NA;NA;9
"10428";35830;1987;3;23;99;65,8185;-12,8055;209,5;"F";1;3;18;NA;NA;NA;NA;9
"10429";35830;1987;3;23;99;65,8185;-12,8055;209,5;"F";1;5;24;NA;NA;NA;NA;9
