"";"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
"45";43581;1989;3;11;84;63,11625;-21,0610833333333;420,5;"M";2;11;42;NA;NA;NA;NA;19
"46";43581;1989;3;11;84;63,11625;-21,0610833333333;420,5;"M";1;8;39;NA;NA;NA;NA;19
"47";43581;1989;3;11;84;63,11625;-21,0610833333333;420,5;"M";1;8;31;NA;NA;NA;NA;19
"48";43581;1989;3;11;84;63,11625;-21,0610833333333;420,5;"M";2;11;40;NA;NA;NA;NA;19
"49";40940;1989;3;11;85;63,12525;-20,8026666666667;288,5;"M";1;2;21;NA;NA;NA;NA;19
"50";40940;1989;3;11;85;63,12525;-20,8026666666667;288,5;"F";1;2;21;NA;NA;NA;NA;19
"51";40939;1989;3;11;86;63,1303333333333;-20,5505833333333;316,5;"F";1;2;22;NA;NA;NA;NA;19
"52";41038;1989;3;14;111;63,5218333333333;-17,2175833333333;147,5;"M";1;4;24;NA;NA;NA;NA;19
"53";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"F";2;15;42;NA;NA;NA;NA;19
"54";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"F";2;NA;51;NA;NA;NA;NA;19
"55";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"F";2;11;41;NA;NA;NA;NA;19
"56";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"M";1;7;35;NA;NA;NA;NA;19
"57";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"F";2;NA;44;NA;NA;NA;NA;19
"58";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"M";1;8;35;NA;NA;NA;NA;19
"59";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"M";2;8;38;NA;NA;NA;NA;19
"60";43619;1989;3;7;45;64,2716666666667;-26,91225;416,5;"F";2;11;38;NA;NA;NA;NA;19
"61";39144;1988;3;10;18;65,0265833333333;-27,1248333333333;287,5;"M";1;3;23;NA;NA;NA;NA;19
"62";39143;1988;3;10;19;65,1983333333333;-27,0233333333333;253;NA;NA;1;14;NA;NA;NA;NA;19
"63";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"M";2;13;47;NA;NA;NA;NA;19
"64";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"F";2;19;50;NA;NA;NA;NA;19
"65";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"F";2;21;51;NA;NA;NA;NA;19
"66";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"M";1;13;44;NA;NA;NA;NA;19
"67";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"F";2;22;51;NA;NA;NA;NA;19
"68";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"F";2;16;50;NA;NA;NA;NA;19
"69";39327;1988;3;18;85;66,17225;-26,1621666666667;402,5;"F";2;19;53;NA;NA;NA;NA;19
"70";39327;1988;3;18;85;66,17225;-26,1621666666667;402,5;"F";2;NA;52;NA;NA;NA;NA;19
"71";39133;1988;3;11;29;65,955;-26,4904166666667;289,5;"M";2;15;44;NA;NA;NA;NA;19
"72";39133;1988;3;11;29;65,955;-26,4904166666667;289,5;"M";2;11;44;NA;NA;NA;NA;19
"73";39133;1988;3;11;29;65,955;-26,4904166666667;289,5;"M";2;NA;47;NA;NA;NA;NA;19
"74";39133;1988;3;11;29;65,955;-26,4904166666667;289,5;"M";2;15;43;NA;NA;NA;NA;19
"75";39133;1988;3;11;29;65,955;-26,4904166666667;289,5;"F";2;10;42;NA;NA;NA;NA;19
"76";39133;1988;3;11;29;65,955;-26,4904166666667;289,5;"M";2;10;42;NA;NA;NA;NA;19
"77";39327;1988;3;18;85;66,17225;-26,1621666666667;402,5;"F";2;NA;52;NA;NA;NA;NA;19
"78";39448;1988;3;20;80;63,1164166666667;-21,07925;412,5;"M";1;5;32;NA;NA;NA;NA;19
"79";39448;1988;3;20;80;63,1164166666667;-21,07925;412,5;"M";1;3;27;NA;NA;NA;NA;19
"80";39448;1988;3;20;80;63,1164166666667;-21,07925;412,5;"M";1;3;27;NA;NA;NA;NA;19
"81";39448;1988;3;20;80;63,1164166666667;-21,07925;412,5;"M";2;6;33;NA;NA;NA;NA;19
"82";39447;1988;3;20;81;63,2523333333333;-21,2455833333333;182,5;"F";2;10;41;NA;NA;NA;NA;19
"83";39447;1988;3;20;81;63,2523333333333;-21,2455833333333;182,5;"M";1;6;33;NA;NA;NA;NA;19
"84";39447;1988;3;20;81;63,2523333333333;-21,2455833333333;182,5;"F";1;8;40;NA;NA;NA;NA;19
"85";39442;1988;3;20;86;63,128;-20,59375;326;"M";1;3;28;NA;NA;NA;NA;19
"86";39442;1988;3;20;86;63,128;-20,59375;326;"M";2;6;35;NA;NA;NA;NA;19
"87";39442;1988;3;20;86;63,128;-20,59375;326;"M";1;7;35;NA;NA;NA;NA;19
"88";39442;1988;3;20;86;63,128;-20,59375;326;"F";1;7;35;NA;NA;NA;NA;19
"89";39442;1988;3;20;86;63,128;-20,59375;326;"F";2;9;38;NA;NA;NA;NA;19
"90";39237;1988;3;13;39;63,753;-24,4228333333333;327,5;"F";1;3;23;NA;NA;NA;NA;19
"91";39237;1988;3;13;39;63,753;-24,4228333333333;327,5;"F";1;3;23;NA;NA;NA;NA;19
"92";39237;1988;3;13;39;63,753;-24,4228333333333;327,5;"F";1;3;25;NA;NA;NA;NA;19
"93";39235;1988;3;13;41;63,4154166666667;-24,67175;254;"M";1;2;19;NA;NA;NA;NA;19
"94";39451;1988;3;19;77;63,1625;-22,189;258,5;"F";1;2;21;NA;NA;NA;NA;19
"95";39451;1988;3;19;77;63,1625;-22,189;258,5;"F";NA;2;19;NA;NA;NA;NA;19
"96";39451;1988;3;19;77;63,1625;-22,189;258,5;"F";1;2;21;NA;NA;NA;NA;19
"97";39451;1988;3;19;77;63,1625;-22,189;258,5;"M";1;2;21;NA;NA;NA;NA;19
"98";39451;1988;3;19;77;63,1625;-22,189;258,5;"M";1;2;21;NA;NA;NA;NA;19
"99";39451;1988;3;19;77;63,1625;-22,189;258,5;"M";1;1;16;NA;NA;NA;NA;19
"100";39451;1988;3;19;77;63,1625;-22,189;258,5;"M";1;1;15;NA;NA;NA;NA;19
"101";39451;1988;3;19;77;63,1625;-22,189;258,5;"F";1;NA;19;NA;NA;NA;NA;19
"102";39451;1988;3;19;77;63,1625;-22,189;258,5;"F";1;NA;17;NA;NA;NA;NA;19
"103";39451;1988;3;19;77;63,1625;-22,189;258,5;"M";1;2;19;NA;NA;NA;NA;19
"104";39450;1988;3;20;78;63,0856666666667;-22,2529166666667;355;"F";1;4;34;NA;NA;NA;NA;19
"105";39450;1988;3;20;78;63,0856666666667;-22,2529166666667;355;"M";1;3;25;NA;NA;NA;NA;19
"106";39450;1988;3;20;78;63,0856666666667;-22,2529166666667;355;"F";1;3;26;NA;NA;NA;NA;19
"107";39257;1988;3;11;19;63,9161666666667;-26,453;348;"M";1;10;42;NA;NA;NA;NA;19
"108";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";1;7;34;NA;NA;NA;NA;19
"109";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";1;10;36;NA;NA;NA;NA;19
"110";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";2;13;41;NA;NA;NA;NA;19
"111";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";2;7;36;NA;NA;NA;NA;19
"112";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"F";2;12;41;NA;NA;NA;NA;19
"113";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";2;7;38;NA;NA;NA;NA;19
"114";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";1;13;41;NA;NA;NA;NA;19
"115";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";2;NA;43;NA;NA;NA;NA;19
"116";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";1;5;31;NA;NA;NA;NA;19
"117";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"M";2;15;42;NA;NA;NA;NA;19
"118";39256;1988;3;11;20;63,3605833333333;-25,76;494,5;"F";2;13;42;NA;NA;NA;NA;19
"119";39237;1988;3;13;39;63,753;-24,4228333333333;327,5;"M";1;2;18;NA;NA;NA;NA;19
"120";39260;1988;3;10;16;64,3964166666667;-26,3865833333333;309,5;"M";1;4;26;NA;NA;NA;NA;19
"121";39260;1988;3;10;16;64,3964166666667;-26,3865833333333;309,5;"M";1;4;25;NA;NA;NA;NA;19
"122";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"M";2;11;39;NA;NA;NA;NA;19
"123";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"M";1;6;31;NA;NA;NA;NA;19
"124";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"F";2;28;52;NA;NA;NA;NA;19
"125";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"M";2;9;35;NA;NA;NA;NA;19
"126";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"M";2;5;32;NA;NA;NA;NA;19
"127";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"M";2;10;42;NA;NA;NA;NA;19
"128";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"F";2;22;46;NA;NA;NA;NA;19
"129";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"F";2;22;49;NA;NA;NA;NA;19
"130";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"M";2;10;44;NA;NA;NA;NA;19
"131";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"F";2;19;49;NA;NA;NA;NA;19
"132";39259;1988;3;11;17;64,2851666666667;-26,8993333333333;437;"M";2;16;44;NA;NA;NA;NA;19
"133";39257;1988;3;11;19;63,9161666666667;-26,453;348;"F";1;5;31;NA;NA;NA;NA;19
"134";39257;1988;3;11;19;63,9161666666667;-26,453;348;"F";1;2;20;NA;NA;NA;NA;19
"135";39257;1988;3;11;19;63,9161666666667;-26,453;348;"F";1;5;30;NA;NA;NA;NA;19
"136";39257;1988;3;11;19;63,9161666666667;-26,453;348;"M";1;5;30;NA;NA;NA;NA;19
"137";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"F";2;NA;52;NA;NA;NA;NA;19
"138";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"F";2;15;51;NA;NA;NA;NA;19
"139";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"M";2;12;45;NA;NA;NA;NA;19
"140";38922;1988;3;10;40;64,01825;-13,3015833333333;404,5;"F";2;13;47;NA;NA;NA;NA;19
"141";38921;1988;3;10;41;64,055;-13,1146666666667;351,5;"M";2;15;44;NA;NA;NA;NA;19
"142";38921;1988;3;10;41;64,055;-13,1146666666667;351,5;"F";2;11;44;NA;NA;NA;NA;19
"143";39135;1988;3;11;27;65,787;-26,68875;278,5;"M";1;5;30;NA;NA;NA;NA;19
"144";39135;1988;3;11;27;65,787;-26,68875;278,5;"F";2;14;45;NA;NA;NA;NA;19
"145";39268;1988;3;9;7;64,8891666666667;-27,2275833333333;402,5;"M";2;NA;47;NA;NA;NA;NA;19
"146";39268;1988;3;9;7;64,8891666666667;-27,2275833333333;402,5;"M";2;16;41;NA;NA;NA;NA;19
"147";39261;1988;3;10;15;64,4341666666667;-26,233;295;"M";1;2;19;NA;NA;NA;NA;19
"148";39261;1988;3;10;15;64,4341666666667;-26,233;295;"M";1;2;19;NA;NA;NA;NA;19
"149";39261;1988;3;10;15;64,4341666666667;-26,233;295;"F";1;2;20;NA;NA;NA;NA;19
"150";39261;1988;3;10;15;64,4341666666667;-26,233;295;"F";1;3;20;NA;NA;NA;NA;19
"151";39261;1988;3;10;15;64,4341666666667;-26,233;295;"F";1;3;23;NA;NA;NA;NA;19
"152";39261;1988;3;10;15;64,4341666666667;-26,233;295;"F";1;2;18;NA;NA;NA;NA;19
"153";39261;1988;3;10;15;64,4341666666667;-26,233;295;"M";1;3;22;NA;NA;NA;NA;19
"154";39260;1988;3;10;16;64,3964166666667;-26,3865833333333;309,5;"M";1;4;25;NA;NA;NA;NA;19
"155";35957;1987;3;27;89;66,3800833333333;-25,5511666666667;314;"F";2;23;50;NA;NA;NA;NA;19
"156";35957;1987;3;27;89;66,3800833333333;-25,5511666666667;314;"F";1;12;40;NA;NA;NA;NA;19
"157";36016;1987;3;16;30;65,9521666666667;-26,5014166666667;287,5;"F";1;4;27;NA;NA;NA;NA;19
"158";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";1;4;29;NA;NA;NA;NA;19
"159";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";1;4;27;NA;NA;NA;NA;19
"160";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";2;11;41;NA;NA;NA;NA;19
"161";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"F";1;8;36;NA;NA;NA;NA;19
"162";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";1;6;34;NA;NA;NA;NA;19
"163";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";1;4;28;NA;NA;NA;NA;19
"164";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"F";1;9;41;NA;NA;NA;NA;19
"165";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"F";1;3;20;NA;NA;NA;NA;19
"166";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";2;8;37;NA;NA;NA;NA;19
"167";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";1;6;32;NA;NA;NA;NA;19
"168";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";1;4;29;NA;NA;NA;NA;19
"169";35523;1987;3;10;18;64,89675;-27,2318333333333;394;"M";2;13;43;NA;NA;NA;NA;19
"170";35522;1987;3;10;19;64,4476666666667;-26,2311666666667;291;NA;1;3;20;NA;NA;NA;NA;19
"171";35522;1987;3;10;19;64,4476666666667;-26,2311666666667;291;NA;1;2;19;NA;NA;NA;NA;19
"172";35522;1987;3;10;19;64,4476666666667;-26,2311666666667;291;NA;1;2;19;NA;NA;NA;NA;19
"173";35522;1987;3;10;19;64,4476666666667;-26,2311666666667;291;NA;1;1;14;NA;NA;NA;NA;19
"174";35519;1987;3;10;22;64,04225;-26,7231666666667;413;"F";2;13;44;NA;NA;NA;NA;19
"175";35519;1987;3;10;22;64,04225;-26,7231666666667;413;"M";NA;11;41;NA;NA;NA;NA;19
"176";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;9;35;NA;NA;NA;NA;19
"177";35518;1987;3;10;23;63,887;-26,4108333333333;306;"F";2;9;36;NA;NA;NA;NA;19
"178";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;6;30;NA;NA;NA;NA;19
"179";35518;1987;3;10;23;63,887;-26,4108333333333;306;"F";1;6;34;NA;NA;NA;NA;19
"180";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;8;33;NA;NA;NA;NA;19
"181";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;6;28;NA;NA;NA;NA;19
"182";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;6;30;NA;NA;NA;NA;19
"183";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;6;29;NA;NA;NA;NA;19
"184";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;4;27;NA;NA;NA;NA;19
"185";35518;1987;3;10;23;63,887;-26,4108333333333;306;"F";1;6;29;NA;NA;NA;NA;19
"186";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;4;24;NA;NA;NA;NA;19
"187";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;4;28;NA;NA;NA;NA;19
"188";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;5;28;NA;NA;NA;NA;19
"189";35518;1987;3;10;23;63,887;-26,4108333333333;306;"M";1;6;30;NA;NA;NA;NA;19
"190";35518;1987;3;10;23;63,887;-26,4108333333333;306;"F";1;5;29;NA;NA;NA;NA;19
"191";35478;1987;3;15;63;63,1610833333333;-24,9221666666667;314,5;"M";2;9;36;NA;NA;NA;NA;19
"192";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;NA;52;NA;NA;NA;NA;19
"193";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;8;36;NA;NA;NA;NA;19
"194";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;12;42;NA;NA;NA;NA;19
"195";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;8;38;NA;NA;NA;NA;19
"196";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;11;41;NA;NA;NA;NA;19
"197";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;17;44;NA;NA;NA;NA;19
"198";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;14;45;NA;NA;NA;NA;19
"199";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"F";2;11;43;NA;NA;NA;NA;19
"200";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;15;46;NA;NA;NA;NA;19
"201";35477;1987;3;16;64;62,8076666666667;-24,8081666666667;486,5;"M";2;10;39;NA;NA;NA;NA;19
"202";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"F";1;2;18;NA;NA;NA;NA;19
"203";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"F";1;1;17;NA;NA;NA;NA;19
"204";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"M";1;1;14;NA;NA;NA;NA;19
"205";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"F";1;1;12;NA;NA;NA;NA;19
"206";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"F";1;1;14;NA;NA;NA;NA;19
"207";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"M";1;2;17;NA;NA;NA;NA;19
"208";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"M";1;2;20;NA;NA;NA;NA;19
"209";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"M";1;2;22;NA;NA;NA;NA;19
"210";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"F";1;2;19;NA;NA;NA;NA;19
"211";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"F";1;1;16;NA;NA;NA;NA;19
"212";35468;1987;3;16;73;63,3364166666667;-22,6990833333333;257,5;"M";1;2;17;NA;NA;NA;NA;19
"213";35466;1987;3;17;75;63,0818333333333;-22,2533333333333;356;"M";1;3;27;NA;NA;NA;NA;19
"214";35466;1987;3;17;75;63,0818333333333;-22,2533333333333;356;"M";1;3;26;NA;NA;NA;NA;19
"215";35466;1987;3;17;75;63,0818333333333;-22,2533333333333;356;"F";1;3;27;NA;NA;NA;NA;19
"216";35466;1987;3;17;75;63,0818333333333;-22,2533333333333;356;"F";1;4;30;NA;NA;NA;NA;19
"217";35466;1987;3;17;75;63,0818333333333;-22,2533333333333;356;"F";1;3;25;NA;NA;NA;NA;19
"218";35466;1987;3;17;75;63,0818333333333;-22,2533333333333;356;"M";1;2;21;NA;NA;NA;NA;19
"219";35465;1987;3;17;76;63,174;-22,2993333333333;247;"M";1;3;28;NA;NA;NA;NA;19
"220";35465;1987;3;17;76;63,174;-22,2993333333333;247;"M";1;5;32;NA;NA;NA;NA;19
"221";35445;1987;3;20;96;63,1245833333333;-20,8098333333333;288,5;"M";2;NA;48;NA;NA;NA;NA;19
"222";35484;1987;3;15;57;63,8595;-24,2699166666667;285;"F";1;3;24;NA;NA;NA;NA;19
"223";35483;1987;3;15;58;63,776;-24,4265833333333;333;"F";1;2;22;NA;NA;NA;NA;19
"224";35483;1987;3;15;58;63,776;-24,4265833333333;333;"M";1;2;22;NA;NA;NA;NA;19
"225";35481;1987;3;15;60;63,4163333333333;-24,6664166666667;254;"M";2;15;40;NA;NA;NA;NA;19
"226";35487;1987;3;15;54;63,733;-24,3258333333333;190;"M";1;1;15;NA;NA;NA;NA;19
"227";35487;1987;3;15;54;63,733;-24,3258333333333;190;"M";1;1;15;NA;NA;NA;NA;19
"228";35487;1987;3;15;54;63,733;-24,3258333333333;190;"F";1;1;13;NA;NA;NA;NA;19
"229";35487;1987;3;15;54;63,733;-24,3258333333333;190;"M";1;1;14;NA;NA;NA;NA;19
"230";35487;1987;3;15;54;63,733;-24,3258333333333;190;"M";1;1;16;NA;NA;NA;NA;19
"231";35487;1987;3;15;54;63,733;-24,3258333333333;190;"M";1;1;16;NA;NA;NA;NA;19
"232";35487;1987;3;15;54;63,733;-24,3258333333333;190;"F";1;2;16;NA;NA;NA;NA;19
"233";35487;1987;3;15;54;63,733;-24,3258333333333;190;"F";1;1;15;NA;NA;NA;NA;19
"234";35487;1987;3;15;54;63,733;-24,3258333333333;190;"F";1;1;14;NA;NA;NA;NA;19
"235";35487;1987;3;15;54;63,733;-24,3258333333333;190;"M";1;1;13;NA;NA;NA;NA;19
"236";35958;1987;3;27;88;66,28775;-25,8395;376,5;"F";2;18;51;NA;NA;NA;NA;19
"237";35958;1987;3;27;88;66,28775;-25,8395;376,5;"F";1;NA;49;NA;NA;NA;NA;19
"238";36018;1987;3;16;28;65,889;-26,7301666666667;274;"F";2;11;42;NA;NA;NA;NA;19
"239";36018;1987;3;16;28;65,889;-26,7301666666667;274;"F";2;14;46;NA;NA;NA;NA;19
"240";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"F";2;NA;50;NA;NA;NA;NA;19
"241";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"F";2;12;45;NA;NA;NA;NA;19
"242";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"M";1;6;33;NA;NA;NA;NA;19
"243";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"F";1;9;40;NA;NA;NA;NA;19
"244";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"M";2;11;41;NA;NA;NA;NA;19
"245";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"M";1;6;33;NA;NA;NA;NA;19
"246";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"F";1;8;40;NA;NA;NA;NA;19
"247";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"F";2;14;48;NA;NA;NA;NA;19
"248";36017;1987;3;16;29;65,9881666666667;-26,8146666666667;390,5;"F";2;NA;53;NA;NA;NA;NA;19
