long,lat,group
-23.18937993,65.01110011,1
-23.08367618,65.00315924,1
-23.16254926,64.94603814,1
-23.12515237,64.93739652,1
-23.12209063,64.91751004,1
-23.08593085,64.91347147,1
-23.10464148,64.95914837,1
-23.09005364,64.96086243,1
-23.11976606,64.96509192,1
-23.08998997,64.96110676,1
-23.10290702,64.96842877,1
-23.01691732,64.95505439,1
-23.02819877,64.93216664,1
-23.01614558,64.92076946,1
-22.99338154,64.93755669,1
-23.01272437,64.94774769,1
-22.9890053,64.95043568,1
-23.05740769,64.96746957,1
-23.01654156,65.00406995,1
-22.95816217,65.00805531,1
-22.95039646,64.99802881,1
-22.93250305,64.99632088,1
-22.93965797,64.98951196,1
-22.91386072,64.98424882,1
-22.9042191,64.99835607,1
-22.77700528,65.01543462,1
-22.77987194,65.02667114,1
-22.75802729,65.03247182,1
-22.79743475,65.02297314,1
-22.85139842,65.02567236,1
-22.87096244,65.0317996,1
-22.84999957,65.02910998,1
-22.80541192,65.04023809,1
-22.8163721,65.03851784,1
-22.72319744,65.08122198,1
-22.70792609,65.073663,1
-22.76812883,65.05019805,1
-22.69813971,65.06854899,1
-22.68071648,65.05728935,1
-22.71249189,65.04553466,1
-22.66705175,65.04808258,1
-22.74708964,65.01872602,1
-22.67199052,65.03076534,1
-22.66221147,65.02738237,1
-22.6876341,65.01387533,1
-22.66479084,65.01233383,1
-22.67327877,65.00134172,1
-22.5842139,64.97048715,1
-22.57105216,64.97265715,1
-22.62162561,65.00880698,1
-22.59366528,65.03319463,1
-22.52895985,65.05150876,1
-22.43385512,65.04396836,1
-22.32806166,65.06406025,1
-22.20131333,65.02855695,1
-22.1277104,65.02601774,1
-22.11659717,65.03015995,1
-22.13705701,65.03340468,1
-22.10264415,65.04117515,1
-21.80848743,65.02034671,1
-21.7781626,65.03859894,1
-21.77813164,65.05494039,1
-21.83328526,65.07015569,1
-21.77662197,65.09338554,1
-21.77441978,65.11111759,1
-21.71047961,65.15796554,1
-21.72791604,65.19919589,1
-21.81763442,65.20414941,1
-21.82830898,65.16874929,1
-21.85365198,65.15834932,1
-21.98093065,65.11805025,1
-22.0671235,65.10834269,1
-22.28273141,65.12983139,1
-22.39851919,65.17167907,1
-22.41141334,65.16983621,1
-22.40504085,65.15867878,1
-22.44159204,65.16022881,1
-22.45665512,65.1463075,1
-22.47758127,65.15676487,1
-22.47124429,65.16010637,1
-22.52731641,65.15831715,1
-22.56227286,65.16915587,1
-22.44521885,65.18761084,1
-22.50159031,65.20066344,1
-22.51242935,65.18955791,1
-22.56281549,65.18576594,1
-22.50311374,65.20117734,1
-22.51194651,65.20965305,1
-22.48390223,65.2395732,1
-22.44961803,65.23781466,1
-22.41023681,65.24809463,1
-22.41241773,65.26433491,1
-22.34016311,65.28518941,1
-22.36864958,65.28908489,1
-22.16228295,65.32198202,1
-22.03466691,65.37450642,1
-21.96660399,65.38162975,1
-21.95674163,65.4019126,1
-21.9285611,65.38951295,1
-21.93856076,65.40340911,1
-21.8913588,65.41928398,1
-21.89326514,65.42402404,1
-21.89016064,65.43783993,1
-21.90050279,65.44699143,1
-21.88965731,65.43889999,1
-21.89110138,65.41969121,1
-21.86152567,65.41293684,1
-21.76474918,65.42118609,1
-21.68099265,65.45231798,1
-21.73717251,65.45120197,1
-21.76421854,65.43398147,1
-21.87853604,65.45497763,1
-21.9611555,65.43709579,1
-21.91716894,65.4684395,1
-21.98094318,65.50393445,1
-22.00862487,65.50899953,1
-22.03200555,65.50572714,1
-22.02197411,65.47716808,1
-22.05683014,65.47483182,1
-22.04839337,65.48976231,1
-22.07489803,65.52336283,1
-22.10901428,65.53167959,1
-22.12006823,65.52647886,1
-22.10652995,65.49896996,1
-22.12057965,65.48344301,1
-22.17535122,65.4534111,1
-22.17045345,65.4423662,1
-22.17578672,65.4448209,1
-22.20675144,65.42410659,1
-22.21495686,65.42543707,1
-22.20888641,65.43449954,1
-22.27935018,65.44141614,1
-22.2724769,65.45161894,1
-22.39270912,65.48433958,1
-22.31954938,65.51327528,1
-22.19786324,65.52604841,1
-22.14509532,65.5570018,1
-22.13525253,65.58169228,1
-22.0876147,65.60131889,1
-22.15020079,65.58830578,1
-22.23243902,65.52998371,1
-22.33735919,65.52907618,1
-22.29011367,65.54955446,1
-22.28936993,65.57497019,1
-22.37005243,65.52804838,1
-22.41966785,65.55479946,1
-22.402121,65.52233842,1
-22.44719734,65.50703843,1
-22.47648006,65.50441398,1
-22.49261876,65.516556,1
-22.47692752,65.55878065,1
-22.51933897,65.5958708,1
-22.5070603,65.60954347,1
-22.54250574,65.64433861,1
-22.55398664,65.62977611,1
-22.52608423,65.57518264,1
-22.53453824,65.54864899,1
-22.58330165,65.53485192,1
-22.58928649,65.58666548,1
-22.61973332,65.62333157,1
-22.6080175,65.57685267,1
-22.62726243,65.55066652,1
-22.61620579,65.5331139,1
-22.63427711,65.52119288,1
-22.66894862,65.5219507,1
-22.71187629,65.58770675,1
-22.66422497,65.63703208,1
-22.71998383,65.61366911,1
-22.76913136,65.63120138,1
-22.71478843,65.49841841,1
-22.78596272,65.50520804,1
-22.75496459,65.51584247,1
-22.78506317,65.53102381,1
-22.86971705,65.53507569,1
-22.77125374,65.60123062,1
-22.83069376,65.61055878,1
-22.83676423,65.62560187,1
-22.85084879,65.62969694,1
-22.83921581,65.59339879,1
-22.90349283,65.56368804,1
-22.93800297,65.61565946,1
-22.96517585,65.56198621,1
-23.001036,65.5412521,1
-23.145601,65.54681346,1
-23.14650001,65.57607528,1
-23.12866384,65.58167196,1
-23.14200949,65.58758819,1
-23.20127353,65.54743818,1
-23.18019237,65.51482589,1
-23.21107529,65.48930204,1
-23.3535262,65.49208974,1
-23.39023855,65.50386361,1
-23.39383694,65.51883456,1
-23.41249064,65.51927369,1
-23.43038515,65.50706355,1
-23.3822923,65.49843358,1
-23.6472264,65.46449385,1
-23.73001476,65.415014,1
-23.95220493,65.41414306,1
-23.96721574,65.42114779,1
-23.95627471,65.43753965,1
-23.99134458,65.45622817,1
-23.95627997,65.44336947,1
-23.94346939,65.45566414,1
-23.95792728,65.46362117,1
-23.94576073,65.46325363,1
-23.93871487,65.46546167,1
-23.94864452,65.47007234,1
-24.05144325,65.47419373,1
-23.99815481,65.4598487,1
-24.00894069,65.45860401,1
-24.18402779,65.50140968,1
-24.48075031,65.48847282,1
-24.53267539,65.50340413,1
-24.45240253,65.54180915,1
-24.36761216,65.55487154,1
-24.37056519,65.59727256,1
-24.31182694,65.64214611,1
-24.15751476,65.60926279,1
-24.10158052,65.58095452,1
-24.11165344,65.57597264,1
-23.94488734,65.55865177,1
-23.93534768,65.54058466,1
-23.87909466,65.51829088,1
-23.78351312,65.53082363,1
-23.8755045,65.53902969,1
-24.07922734,65.64308561,1
-23.93203862,65.64087649,1
-23.89674571,65.62614055,1
-23.82091187,65.61380483,1
-23.79894678,65.59970286,1
-23.77486926,65.59534738,1
-23.81909576,65.62543984,1
-23.8494364,65.6207032,1
-23.91226224,65.65686968,1
-24.06048171,65.69739639,1
-24.12021669,65.77705489,1
-24.09807188,65.80607061,1
-23.60243552,65.69692367,1
-23.61046949,65.67593214,1
-23.57070544,65.68047474,1
-23.54009478,65.64537066,1
-23.56719978,65.62743673,1
-23.56590737,65.60895054,1
-23.53891826,65.60251193,1
-23.49765853,65.63897273,1
-23.47281717,65.62266938,1
-23.47206201,65.64383961,1
-23.396468,65.62071237,1
-23.37527113,65.63232418,1
-23.41358286,65.65336586,1
-23.25723965,65.67689142,1
-23.44945253,65.6787438,1
-23.53298974,65.7197648,1
-23.33539137,65.74150543,1
-23.21419668,65.73480644,1
-23.21132686,65.74806367,1
-23.23818481,65.75554483,1
-23.17074384,65.77478939,1
-23.20205692,65.78504682,1
-23.28558692,65.76283596,1
-23.52559472,65.75442718,1
-23.70761064,65.77898108,1
-23.82679756,65.83235009,1
-23.86877963,65.88754445,1
-23.8398639,65.91570347,1
-23.78859942,65.92221633,1
-23.63965988,65.896842,1
-23.58802737,65.87270349,1
-23.49053826,65.88178177,1
-23.44567426,65.85786755,1
-23.1808034,65.8373452,1
-23.44227603,65.87199383,1
-23.4463132,65.88813139,1
-23.48665639,65.90042511,1
-23.57258915,65.90636138,1
-23.81229081,66.00765276,1
-23.80313633,66.01609311,1
-23.82043633,66.03545847,1
-23.77110666,66.07011403,1
-23.67764673,66.06196541,1
-23.44695126,66.01681055,1
-23.43050947,66.02662018,1
-23.42325958,66.00889335,1
-23.4189043,66.01212947,1
-23.41226069,66.01439055,1
-23.41093828,66.01372678,1
-23.42600303,65.9940057,1
-23.36214598,65.98276514,1
-23.3582889,65.98691515,1
-23.40387108,65.99991321,1
-23.40912248,66.02252278,1
-23.42488882,66.03002323,1
-23.51163991,66.04533594,1
-23.66519487,66.11360814,1
-23.54570022,66.13393296,1
-23.36210028,66.08226614,1
-23.47566328,66.1327938,1
-23.60411928,66.14860275,1
-23.53667553,66.17935199,1
-23.47998111,66.18117914,1
-23.47157182,66.19711871,1
-23.27244972,66.17816109,1
-23.24550789,66.15366556,1
-23.15641482,66.14163728,1
-23.12009864,66.11687557,1
-20.19040831,63.44494796,2
-20.19551944,63.44947116,2
-20.18406621,63.45074723,2
-20.18381177,63.44783485,2
-20.19040831,63.44494796,2
-20.28620294,63.45088405,3
-20.28675125,63.45124965,3
-20.28491535,63.45171676,3
-20.28538888,63.45101606,3
-20.28620294,63.45088405,3
-20.2653955,63.44676363,4
-20.28264478,63.4460851,4
-20.28276394,63.44457514,4
-20.22554342,63.43644706,4
-20.27053735,63.41803692,4
-20.26272386,63.41137,4
-20.28173973,63.39748282,4
-20.2957936,63.39940237,4
-20.27879812,63.40688698,4
-20.31652862,63.44352524,4
-20.24760606,63.45663387,4
-20.24156515,63.45345876,4
-20.2653955,63.44676363,4
-20.61662376,63.45698553,5
-20.61644849,63.45674837,5
-20.61727089,63.45667197,5
-20.61683076,63.45717306,5
-20.61662376,63.45698553,5
-20.61696527,63.45738939,6
-20.61717418,63.45714747,6
-20.61749784,63.4573215,6
-20.61726382,63.45753738,6
-20.61696527,63.45738939,6
-20.60848969,63.29696761,7
-20.61772628,63.30478476,7
-20.59571861,63.31147869,7
-20.59182587,63.29993598,7
-20.60848969,63.29696761,7
-20.49674762,63.31811291,8
-20.49544429,63.31754532,8
-20.4990895,63.31687939,8
-20.49800541,63.31791872,8
-20.49674762,63.31811291,8
-20.39699571,63.32906688,9
-20.40010429,63.3296768,9
-20.40047139,63.33146895,9
-20.39627572,63.33011446,9
-20.39699571,63.32906688,9
-20.39971472,63.33485914,10
-20.40216183,63.33468049,10
-20.40080228,63.33764109,10
-20.39965916,63.33727509,10
-20.39971472,63.33485914,10
-20.36730979,63.35691047,11
-20.36624713,63.36129742,11
-20.36111247,63.36291838,11
-20.3600822,63.36018668,11
-20.36730979,63.35691047,11
-20.33767117,63.44007869,12
-20.33784221,63.44044496,12
-20.33733956,63.44068944,12
-20.33729994,63.44041212,12
-20.33767117,63.44007869,12
-20.33141551,63.44219031,13
-20.32932647,63.44218589,13
-20.32898536,63.44079149,13
-20.33254348,63.44103802,13
-20.33141551,63.44219031,13
-20.32192837,63.38643032,14
-20.32210485,63.3912363,14
-20.31532901,63.39017396,14
-20.31810566,63.38739889,14
-20.32192837,63.38643032,14
-20.36458415,63.38862125,15
-20.36520265,63.39007152,15
-20.37001453,63.38996179,15
-20.36534423,63.39176823,15
-20.36458415,63.38862125,15
-20.36502341,63.39547903,16
-20.36990474,63.39561681,16
-20.37522425,63.39747566,16
-20.36721513,63.4015244,16
-20.36502341,63.39547903,16
-20.33102931,63.43845874,17
-20.33275425,63.43918061,17
-20.33338535,63.43997452,17
-20.33108136,63.4399037,17
-20.33102931,63.43845874,17
-20.33808433,63.44031962,18
-20.33855852,63.44025816,18
-20.33906141,63.440467,18
-20.33859669,63.44050464,18
-20.33808433,63.44031962,18
-20.32896402,63.44248517,19
-20.33058214,63.44272807,19
-20.3314985,63.44339407,19
-20.32925661,63.44431237,19
-20.32896402,63.44248517,19
-20.33855559,63.44515641,20
-20.33749785,63.4458316,20
-20.3367685,63.44565374,20
-20.33720881,63.44518888,20
-20.33855559,63.44515641,20
-15.15108087,64.25526371,21
-15.15164468,64.25648804,21
-15.15034154,64.25780045,21
-15.14987318,64.25590568,21
-15.15108087,64.25526371,21
-15.16351193,64.25797117,22
-15.16417165,64.25891088,22
-15.16187775,64.25869986,22
-15.1623206,64.25820851,22
-15.16351193,64.25797117,22
-15.17548413,64.26050763,23
-15.17555867,64.26184642,23
-15.1717959,64.26277698,23
-15.17165624,64.26122379,23
-15.17548413,64.26050763,23
-15.15561338,64.26322224,24
-15.15815796,64.2646239,24
-15.15932614,64.26497081,24
-15.15469941,64.26402097,24
-15.15561338,64.26322224,24
-15.27318305,64.26740938,25
-15.27463519,64.26854633,25
-15.27075973,64.27100339,25
-15.27015703,64.26975087,25
-15.27318305,64.26740938,25
-20.1742627,63.46149742,26
-20.18184106,63.46336796,26
-20.18247075,63.46726217,26
-20.16781589,63.46766156,26
-20.1742627,63.46149742,26
-16.00037184,64.01921598,27
-15.99854724,64.02037423,27
-15.99731695,64.0195561,27
-15.99885685,64.0190178,27
-16.00037184,64.01921598,27
-15.98567096,64.02705939,28
-15.98607807,64.02717061,28
-15.98506462,64.02733454,28
-15.98512002,64.0271062,28
-15.98567096,64.02705939,28
-15.98186471,64.02579976,29
-15.98233379,64.02709255,29
-15.97951204,64.02722558,29
-15.98076887,64.0260064,29
-15.98186471,64.02579976,29
-15.97818198,64.02729197,30
-15.98005077,64.02776402,30
-15.97488562,64.0277844,30
-15.97510627,64.02759714,30
-15.97818198,64.02729197,30
-21.75927282,64.1618779,31
-21.75996533,64.16355412,31
-21.75682369,64.16246394,31
-21.75701289,64.16213697,31
-21.75927282,64.1618779,31
-22.02379761,64.16461478,32
-22.02045244,64.16535124,32
-22.01896267,64.16373652,32
-22.02318244,64.16322704,32
-22.02379761,64.16461478,32
-21.85476452,64.16158971,33
-21.8736788,64.17409252,33
-21.83096271,64.15847346,33
-21.84120823,64.15486286,33
-21.85476452,64.16158971,33
-21.96887477,64.17331764,34
-21.95946576,64.17262511,34
-21.95960271,64.16893794,34
-21.96206245,64.17180053,34
-21.96887477,64.17331764,34
-21.91128876,64.17154648,35
-21.90662213,64.16415918,35
-21.92569029,64.17466949,35
-21.91926407,64.17555575,35
-21.91128876,64.17154648,35
-21.79412798,64.18629618,36
-21.78068116,64.18602753,36
-21.77493819,64.18326588,36
-21.78946279,64.17886117,36
-21.79412798,64.18629618,36
-21.82719199,64.18638533,37
-21.83089703,64.18673976,37
-21.83350492,64.18764482,37
-21.8287225,64.18763507,37
-21.82719199,64.18638533,37
-21.90154791,64.25458046,38
-21.90625552,64.25303919,38
-21.89645061,64.25664896,38
-21.8977485,64.25505255,38
-21.90154791,64.25458046,38
-15.39342717,64.2465155,39
-15.40027329,64.24376997,39
-15.40630061,64.2439118,39
-15.40266173,64.24637777,39
-15.39342717,64.2465155,39
-15.18888971,64.24322881,40
-15.18670301,64.24274387,40
-15.18470832,64.24147885,40
-15.19043095,64.24088095,40
-15.18888971,64.24322881,40
-15.39995364,64.25,41
-15.40671769,64.2516991,41
-15.4073356,64.25359176,41
-15.39558852,64.25207153,41
-15.39995364,64.25,41
-15.38621554,64.25,42
-15.37503602,64.25574392,42
-15.37099521,64.25230649,42
-15.37566569,64.24790443,42
-15.38621554,64.25,42
-15.16959897,64.25,43
-15.16933226,64.2510835,43
-15.16774341,64.24969516,43
-15.16827224,64.24953611,43
-15.16959897,64.25,43
-15.18653721,64.24886428,44
-15.18408239,64.25287478,44
-15.17505244,64.24830381,44
-15.18521597,64.24561215,44
-15.18653721,64.24886428,44
-15.39958618,64.25445398,45
-15.40775066,64.25501565,45
-15.40834689,64.25556946,45
-15.39746398,64.25954524,45
-15.39958618,64.25445398,45
-15.17595167,64.25160334,46
-15.18048221,64.25319335,46
-15.18074869,64.25387682,46
-15.17310733,64.25236142,46
-15.17595167,64.25160334,46
-15.38549602,64.25416426,47
-15.38915372,64.25794332,47
-15.37586027,64.25854792,47
-15.37831647,64.25602085,47
-15.38549602,64.25416426,47
-22.10550153,64.31455724,48
-22.10890628,64.31220762,48
-22.10948463,64.3120882,48
-22.10820682,64.31327132,48
-22.10550153,64.31455724,48
-21.41413045,64.37795555,49
-21.41513424,64.37820344,49
-21.41619802,64.37896363,49
-21.41364488,64.37898174,49
-21.41413045,64.37795555,49
-21.54556323,64.37317279,50
-21.54955833,64.37367387,50
-21.55376367,64.3759881,50
-21.54162446,64.37401296,50
-21.54556323,64.37317279,50
-14.75033006,64.34701396,51
-14.75072611,64.35060409,51
-14.74697155,64.35001348,51
-14.74726364,64.34819054,51
-14.75033006,64.34701396,51
-21.93937228,64.38071624,52
-21.94387936,64.37893734,52
-21.93829191,64.38421412,52
-21.93357354,64.38344999,52
-21.93937228,64.38071624,52
-15.15341234,64.26826779,53
-15.15741346,64.2687194,53
-15.15824717,64.26903169,53
-15.15064158,64.27083446,53
-15.15341234,64.26826779,53
-15.2282637,64.2764897,54
-15.22974768,64.27739911,54
-15.22710256,64.27867122,54
-15.22672925,64.27721806,54
-15.2282637,64.2764897,54
-22.25397718,64.50027571,55
-22.2553826,64.50159313,55
-22.25514997,64.5030327,55
-22.25147952,64.50187668,55
-22.25397718,64.50027571,55
-22.24296814,64.49956827,56
-22.24480711,64.49876936,56
-22.24645357,64.50413529,56
-22.24475405,64.50434992,56
-22.24296814,64.49956827,56
-22.07988519,64.47270058,57
-22.08070659,64.47324674,57
-22.07998837,64.47396527,57
-22.0793287,64.47346393,57
-22.07988519,64.47270058,57
-22.19208998,64.47409219,58
-22.19054116,64.47230453,58
-22.19535676,64.47356557,58
-22.19323184,64.47413735,58
-22.19208998,64.47409219,58
-22.20201133,64.47143429,59
-22.18679789,64.46371822,59
-22.17056656,64.46401956,59
-22.1873597,64.4619762,59
-22.22651115,64.47271049,59
-22.21021063,64.48253229,59
-22.20201133,64.47143429,59
-22.21417847,64.48571272,60
-22.2163943,64.48875459,60
-22.21409187,64.49398508,60
-22.21043841,64.4904143,60
-22.21417847,64.48571272,60
-22.24825335,64.49090529,61
-22.24935397,64.49280569,61
-22.2480367,64.49785581,61
-22.24621818,64.49308537,61
-22.24825335,64.49090529,61
-22.23892234,64.51293221,62
-22.23621624,64.51589752,62
-22.23366154,64.51512139,62
-22.23627467,64.51319919,62
-22.23892234,64.51293221,62
-22.27837462,64.51541668,63
-22.27481115,64.52321445,63
-22.26753562,64.51378344,63
-22.2741507,64.51055046,63
-22.27837462,64.51541668,63
-22.29081938,64.53775599,64
-22.29633236,64.54079237,64
-22.28671646,64.54544851,64
-22.28729172,64.53786703,64
-22.29081938,64.53775599,64
-21.93034115,64.53375898,65
-21.93241043,64.53353521,65
-21.92558996,64.53473679,65
-21.92498037,64.53324565,65
-21.93034115,64.53375898,65
-21.9337314,64.53558889,66
-21.92936972,64.53664295,66
-21.92798937,64.53617374,66
-21.93395534,64.53531749,66
-21.9337314,64.53558889,66
-22.2679933,64.53005809,67
-22.26636971,64.53083862,67
-22.26430343,64.52890383,67
-22.2698805,64.52774729,67
-22.2679933,64.53005809,67
-22.26061292,64.53150437,68
-22.25318174,64.52808319,68
-22.24527804,64.5274436,68
-22.25521639,64.52215251,68
-22.26061292,64.53150437,68
-22.24478628,64.53039228,69
-22.2343813,64.53329988,69
-22.22450941,64.52440789,69
-22.23652687,64.5179406,69
-22.24478628,64.53039228,69
-21.95103312,64.53787356,70
-21.95309468,64.54013429,70
-21.94617487,64.54122615,70
-21.94750307,64.5390028,70
-21.95103312,64.53787356,70
-21.94257376,64.54091897,71
-21.94373092,64.54170219,71
-21.93846807,64.542005,71
-21.93851642,64.54171303,71
-21.94257376,64.54091897,71
-22.34696003,64.53482346,72
-22.32895954,64.52865735,72
-22.36531801,64.51410484,72
-22.3687662,64.52647253,72
-22.34696003,64.53482346,72
-21.94322401,64.54431149,73
-21.94097796,64.54575901,73
-21.93623571,64.54588073,73
-21.93799748,64.54495777,73
-21.94322401,64.54431149,73
-22.24880181,64.50605748,74
-22.24634327,64.50600678,74
-22.24968834,64.50330353,74
-22.25039728,64.50574355,74
-22.24880181,64.50605748,74
-22.2839203,64.50742147,75
-22.28418673,64.50573488,75
-22.29415506,64.50202586,75
-22.29342814,64.50778537,75
-22.2839203,64.50742147,75
-22.05024891,64.51326101,76
-22.0491994,64.51457344,76
-22.05259169,64.50696114,76
-22.06646035,64.5085206,76
-22.05024891,64.51326101,76
-22.24405059,64.51099008,77
-22.24302606,64.51003877,77
-22.23816839,64.50947605,77
-22.24510009,64.50638879,77
-22.24405059,64.51099008,77
-14.32289172,64.61576975,78
-14.31954622,64.61762449,78
-14.31599893,64.61742326,78
-14.31964517,64.61634261,78
-14.32289172,64.61576975,78
-14.32974333,64.6185559,79
-14.32837814,64.62024303,79
-14.32319404,64.62177272,79
-14.32755264,64.61870119,79
-14.32974333,64.6185559,79
-14.30101108,64.61688289,80
-14.29766706,64.62169577,80
-14.29241122,64.62212656,80
-14.29379257,64.62006743,80
-14.30101108,64.61688289,80
-14.30482044,64.62106016,81
-14.30348117,64.62542762,81
-14.29883649,64.62524862,81
-14.29923606,64.62134697,81
-14.30482044,64.62106016,81
-14.33625409,64.62174222,82
-14.3350187,64.62557289,82
-14.32567939,64.62864981,82
-14.3301641,64.62448221,82
-14.33625409,64.62174222,82
-22.36610031,64.55562166,83
-22.36514902,64.55715102,83
-22.35471268,64.55963627,83
-22.32356193,64.55110584,83
-22.36610031,64.55562166,83
-22.3801743,64.5634994,84
-22.37458832,64.56553183,84
-22.37215417,64.56277223,84
-22.37732701,64.5611362,84
-22.3801743,64.5634994,84
-14.5768224,64.56312007,85
-14.57759867,64.5643473,85
-14.57498162,64.56431085,85
-14.5752243,64.56359991,85
-14.5768224,64.56312007,85
-14.53089538,64.55491547,86
-14.52980089,64.56261811,86
-14.54799663,64.56791704,86
-14.51595409,64.56094931,86
-14.53089538,64.55491547,86
-14.56640078,64.56437224,87
-14.57399586,64.56600399,87
-14.55316401,64.5717112,87
-14.55647472,64.56582417,87
-14.56640078,64.56437224,87
-14.18973653,64.58842026,88
-14.19090946,64.58915358,88
-14.18762304,64.59037482,88
-14.188094,64.58900979,88
-14.18973653,64.58842026,88
-14.18669234,64.59076454,89
-14.1873132,64.59186905,89
-14.18594078,64.59228865,89
-14.18631496,64.59088092,89
-14.18669234,64.59076454,89
-14.18655919,64.59270575,90
-14.18917198,64.5929337,90
-14.18971897,64.59350655,90
-14.18763657,64.59433506,90
-14.18655919,64.59270575,90
-14.16538263,64.58460977,91
-14.17959197,64.5873107,91
-14.18454196,64.59693926,91
-14.15243131,64.59600374,91
-14.16538263,64.58460977,91
-14.18518752,64.59749921,92
-14.18702325,64.59934627,92
-14.18023546,64.6000787,92
-14.18081326,64.59851418,92
-14.18518752,64.59749921,92
-14.16633573,64.59898953,93
-14.16628981,64.60158183,93
-14.16200776,64.60057406,93
-14.16325723,64.59989733,93
-14.16633573,64.59898953,93
-14.33059631,64.61099408,94
-14.33353698,64.61169476,94
-14.32256146,64.61383441,94
-14.32370969,64.61305628,94
-14.33059631,64.61099408,94
-22.39715225,64.75448286,95
-22.39826212,64.75529898,95
-22.39386467,64.75541127,95
-22.39525791,64.7552842,95
-22.39715225,64.75448286,95
-22.47848547,64.76198735,96
-22.475904,64.76360881,96
-22.47474187,64.76373435,96
-22.47752926,64.76222485,96
-22.47848547,64.76198735,96
-22.39016744,64.72618744,97
-22.41186405,64.73001472,97
-22.46891114,64.76152162,97
-22.38154543,64.73431322,97
-22.39016744,64.72618744,97
-22.466247,64.77570565,98
-22.4665869,64.775845,98
-22.46084888,64.77716975,98
-22.46123346,64.77685184,98
-22.466247,64.77570565,98
-22.48286262,64.77148694,99
-22.48703359,64.77325456,99
-22.48354636,64.77806191,99
-22.47738333,64.7750894,99
-22.48286262,64.77148694,99
-22.46161664,64.77840287,100
-22.46229833,64.77840513,100
-22.45715722,64.77992848,100
-22.457793,64.77935233,100
-22.46161664,64.77840287,100
-22.52573734,64.7791411,101
-22.53582041,64.78207102,101
-22.54855172,64.78400509,101
-22.52721333,64.78341365,101
-22.52573734,64.7791411,101
-22.50950511,64.77994383,102
-22.51535413,64.78346268,102
-22.50447845,64.78544083,102
-22.50518333,64.78214309,102
-22.50950511,64.77994383,102
-22.51672436,64.78696634,103
-22.51862127,64.7874316,103
-22.51329867,64.78899646,103
-22.5139793,64.78743593,103
-22.51672436,64.78696634,103
-13.97744231,64.74697605,104
-13.97795292,64.74847554,104
-13.97550728,64.74964054,104
-13.97593205,64.74813315,104
-13.97744231,64.74697605,104
-14.00760574,64.75453334,105
-14.00805858,64.75490699,105
-14.00583156,64.7555759,105
-14.00643181,64.75468252,105
-14.00760574,64.75453334,105
-14.01116371,64.75757773,106
-14.01302358,64.75965592,106
-14.00973892,64.76095858,106
-14.00823805,64.75912505,106
-14.01116371,64.75757773,106
-14.00799105,64.76127445,107
-14.00714381,64.7625368,107
-14.00589654,64.76289907,107
-14.00629414,64.76203306,107
-14.00799105,64.76127445,107
-14.01538764,64.7607117,108
-14.01391932,64.76345156,108
-14.01290192,64.76298892,108
-14.01321667,64.76167992,108
-14.01538764,64.7607117,108
-22.12952444,65.03981145,109
-22.13273732,65.0400438,109
-22.13397757,65.04068949,109
-22.12676854,65.04084359,109
-22.12952444,65.03981145,109
-22.8761249,65.02071664,110
-22.87997224,65.02126698,110
-22.86761024,65.02233392,110
-22.87122112,65.02096302,110
-22.8761249,65.02071664,110
-22.87696879,65.02637724,111
-22.87452211,65.02800385,111
-22.86796944,65.02783007,111
-22.87044043,65.02654524,111
-22.87696879,65.02637724,111
-23.30174636,64.98313726,112
-23.30540525,64.98342282,112
-23.30772093,64.98608029,112
-23.30319442,64.98589434,112
-23.30174636,64.98313726,112
-22.90457057,64.99923286,113
-22.9082333,65.00005499,113
-22.90866259,65.00161132,113
-22.90335995,64.99971864,113
-22.90457057,64.99923286,113
-22.95317157,65.00288622,114
-22.95109345,65.00717435,114
-22.94710572,65.00396612,114
-22.95150467,65.00356416,114
-22.95317157,65.00288622,114
-22.88378498,65.00596142,115
-22.88728746,65.00691444,115
-22.88229239,65.00917207,115
-22.87821932,65.00825393,115
-22.88378498,65.00596142,115
-22.89306181,65.00902162,116
-22.8956283,65.00957342,116
-22.88871424,65.00995989,116
-22.89007909,65.0092443,116
-22.89306181,65.00902162,116
-22.67129695,65.01479318,117
-22.66950281,65.0173631,117
-22.66260769,65.01809606,117
-22.66783268,65.01542964,117
-22.67129695,65.01479318,117
-22.85912701,65.00650941,118
-22.85937909,65.01450865,118
-22.8436974,65.01525006,118
-22.84525475,65.01293663,118
-22.85912701,65.00650941,118
-22.92031065,65.01270588,119
-22.92352957,65.01390496,119
-22.92702022,65.01371727,119
-22.92373587,65.01535553,119
-22.92031065,65.01270588,119
-22.91513065,65.01612131,120
-22.9172738,65.0164071,120
-22.90916227,65.01889048,120
-22.91065487,65.01761746,120
-22.91513065,65.01612131,120
-22.94719902,65.01732715,121
-22.94856027,65.01750958,121
-22.93808397,65.01803,121
-22.94098179,65.01756512,121
-22.94719902,65.01732715,121
-22.85968363,65.02062399,122
-22.86244795,65.02114517,122
-22.85804049,65.02221161,122
-22.85629755,65.02187693,122
-22.85968363,65.02062399,122
-23.01834645,65.01294333,123
-23.02223316,65.01575423,123
-23.00779722,65.01691836,123
-23.01614112,65.01496764,123
-23.01834645,65.01294333,123
-22.85133495,65.02173922,124
-22.85454754,65.02189865,124
-22.8469376,65.02299009,124
-22.85087883,65.02195849,124
-22.85133495,65.02173922,124
-22.27290106,65.04950165,125
-22.27624414,65.05027097,125
-22.26958721,65.05072696,125
